"dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","estado_pil","tipo_veh","color_veh","modelo_veh","causa_acc","ano_ocu","muni_ocu","grupo_edad_pil","mayor_men","marca_veh","grupo_mod_veh","grupo_hor_ocu","grupo_eda_pil"
16,"Mayo","Viernes",21,"Chimaltenango","Rural",NA,"Hombre",NA,"Ignorado","Cabezal","Blanco",NA,"Colisión",2014,"Chimaltenango",NA,"Mayor","Freightliner",NA,"18:00 a 23:59","25-29"
16,"Mayo","Viernes",21,"Sacatepéquez","Rural",NA,"Ignorado",NA,"Ignorado","Bus extraurbano","Celeste",NA,"Colisión",2014,"Antigua Guatemala",NA,"Ignorado","Internacional",NA,"18:00 a 23:59","Ignorado"
16,"Mayo","Viernes",21,"Sacatepéquez","Rural",NA,"Hombre",NA,"Ignorado","Pick up","Azul",NA,"Colisión",2014,"Antigua Guatemala",NA,"Mayor","Mitsubishi",NA,"18:00 a 23:59","20-24"
16,"Mayo","Viernes",23,"Guatemala","Urbano",1,"Hombre",1,"Ignorado","Pick up","Azul","1","Colisión",2014,"Guatemala",NA,"Mayor","Toyota",NA,"18:00 a 23:59","25-29"
16,"Mayo","Viernes",23,"Guatemala","Urbano",1,"Hombre",1,"Ignorado","Motocicleta","Negro","1","Colisión",2014,"Guatemala",NA,"Mayor","Suzuki",NA,"18:00 a 23:59","25-29"
17,"Mayo","Sábado",23,"Guatemala","Urbano",3,"Hombre",3,"Ignorado","Pick up","Gris","3","Colisión",2014,"Guatemala",NA,"Mayor","Toyota",NA,"18:00 a 23:59","25-29"
17,"Mayo","Sábado",23,"Guatemala","Urbano",3,"Hombre",3,"Ignorado","Automóvil","Gris","3","Colisión",2014,"Guatemala",NA,"Mayor","Toyota",NA,"18:00 a 23:59","35-39"
17,"Mayo","Sábado",0,"Guatemala","Urbano",9,"Hombre",9,"Ignorado","Automóvil","Beige","9","Choque",2014,"Guatemala",NA,"Mayor","Toyota",NA,"18:00 a 23:59","Ignorado"
17,"Mayo","Sábado",16,"Guatemala","Urbano",6,"Hombre",6,"Ignorado","Motocicleta","Rojo","6","Colisión",2014,"Guatemala",NA,"Mayor","Hyundai",NA,"12:00 a 17:59","20-24"
17,"Mayo","Sábado",16,"Guatemala","Urbano",6,"Ignorado",6,"Ignorado","Automóvil","Azul","6","Colisión",2014,"Guatemala",NA,"Ignorado","Bmw",NA,"12:00 a 17:59","Ignorado"
17,"Mayo","Sábado",6,"Guatemala","Urbano",10,"Hombre",10,"Ignorado","Automóvil","Gris","10","Colisión",2014,"Guatemala",NA,"Mayor","Mazda",NA,"06:00 a 11:59","35-39"
17,"Mayo","Sábado",6,"Guatemala","Urbano",10,"Hombre",10,"Ignorado","Automóvil","Rojo","10","Colisión",2014,"Guatemala",NA,"Mayor","Toyota",NA,"06:00 a 11:59","30-34"
17,"Mayo","Sábado",2,"Guatemala","Urbano",5,"Hombre",5,"Ignorado","Motocicleta","Negro","5","Vuelco",2014,"Guatemala",NA,"Mayor","Seat",NA,"00:00 a 05:59","15-19"
17,"Mayo","Sábado",6,"Guatemala","Rural",NA,"Hombre",NA,"Ignorado","Motocicleta","Rojo",NA,"Colisión",2014,"Villa Nueva",NA,"Mayor","Honda",NA,"06:00 a 11:59","25-29"
17,"Mayo","Sábado",6,"Guatemala","Rural",NA,"Ignorado",NA,"Ignorado","Pick up","Azul",NA,"Colisión",2014,"Villa Nueva",NA,"Ignorado","Ignorado",NA,"06:00 a 11:59","Ignorado"
17,"Mayo","Sábado",18,"Santa rosa","Rural",NA,"Mujer",NA,"Ignorado","Pick up","Café",NA,"Colisión",2014,"Cuilapa",NA,"Mayor","Chevrolet",NA,"18:00 a 23:59","35-39"
17,"Mayo","Sábado",18,"Santa rosa","Rural",NA,"Hombre",NA,"Ignorado","Motocicleta","Azul",NA,"Colisión",2014,"Cuilapa",NA,"Mayor","Bajaj",NA,"18:00 a 23:59","20-24"
17,"Mayo","Sábado",15,"San Marcos","Urbano",2,"Hombre",2,"Ignorado","Motocicleta","Azul","2","Choque",2014,"San Marcos",NA,"Mayor","Ignorado",NA,"12:00 a 17:59","20-24"
18,"Mayo","Domingo",0,"Guatemala","Urbano",1,"Hombre",1,"Ignorado","Jeep","Gris","1","Colisión",2014,"Guatemala",NA,"Mayor","Ignorado",NA,"18:00 a 23:59","25-29"
18,"Mayo","Domingo",0,"Guatemala","Urbano",1,"Hombre",1,"Ignorado","Automóvil","Negro","1","Colisión",2014,"Guatemala",NA,"Mayor","Toyota",NA,"18:00 a 23:59","20-24"
18,"Mayo","Domingo",4,"Guatemala","Urbano",1,"Hombre",1,"Ignorado","Automóvil","Blanco","1","Colisión",2014,"Guatemala",NA,"Mayor","Toyota",NA,"00:00 a 05:59","35-39"
18,"Mayo","Domingo",4,"Guatemala","Urbano",1,"Hombre",1,"Ignorado","Automóvil","Blanco","1","Colisión",2014,"Guatemala",NA,"Mayor","Toyota",NA,"00:00 a 05:59","35-39"
18,"Mayo","Domingo",4,"Guatemala","Urbano",1,"Hombre",1,"Ignorado","Automóvil","Blanco","1","Colisión",2014,"Guatemala",NA,"Mayor","Toyota",NA,"00:00 a 05:59","35-39"
18,"Mayo","Domingo",4,"Guatemala","Urbano",1,"Hombre",1,"Ignorado","Automóvil","Blanco","1","Colisión",2014,"Guatemala",NA,"Mayor","Toyota",NA,"00:00 a 05:59","35-39"
18,"Mayo","Domingo",23,"Guatemala","Urbano",1,"Hombre",1,"Ignorado","Automóvil","Negro","1","Colisión",2014,"Guatemala",NA,"Mayor","Geo",NA,"18:00 a 23:59","15-19"
18,"Mayo","Domingo",23,"Guatemala","Urbano",1,"Hombre",1,"Ignorado","Motocicleta","Rojo","1","Colisión",2014,"Guatemala",NA,"Mayor","Bajaj",NA,"18:00 a 23:59","20-24"
18,"Mayo","Domingo",11,"Guatemala","Urbano",3,"Hombre",3,"Ignorado","Pick up","Negro","3","Choque",2014,"Villa Nueva",NA,"Mayor","Toyota",NA,"06:00 a 11:59","30-34"
18,"Mayo","Domingo",23,"Guatemala","Rural",NA,"Hombre",NA,"Ignorado","Motocicleta","Rojo",NA,"Choque",2014,"Petapa (Villa Hermosa)",NA,"Mayor","Suzuki",NA,"18:00 a 23:59","25-29"
18,"Mayo","Domingo",23,"Escuintla","Rural",NA,"Mujer",NA,"Ignorado","Automóvil","Gris",NA,"Colisión",2014,"Escuintla",NA,"Mayor","Toyota",NA,"18:00 a 23:59","35-39"
18,"Mayo","Domingo",23,"Escuintla","Rural",NA,"Hombre",NA,"Ignorado","Motocicleta","Gris",NA,"Colisión",2014,"Escuintla",NA,"Mayor","Suzuki",NA,"18:00 a 23:59","25-29"
18,"Mayo","Domingo",19,"Suchitepéquez","Rural",NA,"Mujer",NA,"Ignorado","Moto taxi","Rojo",NA,"Vuelco",2014,"Mazatenango",NA,"Menor","Bajaj",NA,"18:00 a 23:59","15-19"
18,"Mayo","Domingo",1,"Retalhuleu","Rural",NA,"Mujer",NA,"Ignorado","Motocicleta","Negro",NA,"Colisión",2014,"Retalhuleu",NA,"Mayor","Ignorado",NA,"00:00 a 05:59","15-19"
18,"Mayo","Domingo",1,"Retalhuleu","Rural",NA,"Hombre",NA,"Ignorado","Motocicleta","Negro",NA,"Colisión",2014,"Retalhuleu",NA,"Mayor","Honda",NA,"00:00 a 05:59","30-34"
18,"Mayo","Domingo",0,"Huehuetenango","Rural",NA,"Hombre",NA,"Ignorado","Pick up","Gris",NA,"Colisión",2014,"Huehuetenango",NA,"Mayor","Toyota",NA,"18:00 a 23:59","15-19"
18,"Mayo","Domingo",0,"Huehuetenango","Rural",NA,"Hombre",NA,"Ignorado","Motocicleta","Rojo",NA,"Colisión",2014,"Huehuetenango",NA,"Mayor","Suzuki",NA,"18:00 a 23:59","15-19"
18,"Mayo","Domingo",20,"El Progreso","Rural",NA,"Hombre",NA,"Ignorado","Automóvil","Negro",NA,"Colisión",2014,"Guastatoya",NA,"Mayor","Toyota",NA,"18:00 a 23:59","30-34"
18,"Mayo","Domingo",20,"El Progreso","Rural",NA,"Hombre",NA,"Ignorado","Pick up","Beige",NA,"Colisión",2014,"Guastatoya",NA,"Mayor","Isuzu",NA,"18:00 a 23:59","50-54"
18,"Mayo","Domingo",18,"El Progreso","Rural",NA,"Hombre",NA,"Ignorado","Automóvil","Azul",NA,"Colisión",2014,"Guastatoya",NA,"Mayor","Toyota",NA,"18:00 a 23:59","30-34"
18,"Mayo","Domingo",18,"El Progreso","Rural",NA,"Hombre",NA,"Ignorado","Automóvil","Amarillo",NA,"Colisión",2014,"Guastatoya",NA,"Menor","Toyota",NA,"18:00 a 23:59","15-19"
19,"Mayo","Lunes",23,"Guatemala","Urbano",5,"Hombre",5,"Ignorado","Motocicleta","Negro","5","Colisión",2014,"Guatemala",NA,"Mayor","Honda",NA,"18:00 a 23:59","20-24"
19,"Mayo","Lunes",23,"Guatemala","Urbano",5,"Hombre",5,"Ignorado","Automóvil","Blanco","5","Colisión",2014,"Guatemala",NA,"Mayor","Chevrolet",NA,"18:00 a 23:59","35-39"
19,"Mayo","Lunes",15,"Guatemala","Urbano",7,"Hombre",7,"Ignorado","Motocicleta","Ignorado","7","Colisión",2014,"Guatemala",NA,"Mayor","Ignorado",NA,"12:00 a 17:59","20-24"
19,"Mayo","Lunes",15,"Guatemala","Urbano",7,"Hombre",7,"Ignorado","Camión","Rojo","7","Colisión",2014,"Guatemala",NA,"Mayor","Hino",NA,"12:00 a 17:59","55-59"
19,"Mayo","Lunes",17,"Guatemala","Urbano",7,"Hombre",7,"Ignorado","Camión","Blanco","7","Colisión",2014,"Guatemala",NA,"Mayor","Mitsubishi",NA,"12:00 a 17:59","60 y más"
19,"Mayo","Lunes",17,"Guatemala","Urbano",7,"Hombre",7,"Ignorado","Motocicleta","Negro","7","Colisión",2014,"Guatemala",NA,"Mayor","Bajaj",NA,"12:00 a 17:59","25-29"
19,"Mayo","Lunes",17,"Guatemala","Urbano",7,"Hombre",7,"Ignorado","Motocicleta","Azul","7","Colisión",2014,"Guatemala",NA,"Mayor","Hyundai",NA,"12:00 a 17:59","35-39"
19,"Mayo","Lunes",14,"Guatemala","Urbano",7,"Hombre",7,"Ignorado","Bus urbano","Rojo","7","Colisión",2014,"Guatemala",NA,"Mayor","Blue bird",NA,"12:00 a 17:59","35-39"
19,"Mayo","Lunes",14,"Guatemala","Urbano",7,"Hombre",7,"Ignorado","Automóvil","Negro","7","Colisión",2014,"Guatemala",NA,"Mayor","Toyota",NA,"12:00 a 17:59","Ignorado"
19,"Mayo","Lunes",15,"Guatemala","Urbano",7,"Hombre",7,"Ignorado","Automóvil","Gris","7","Colisión",2014,"Guatemala",NA,"Mayor","Ignorado",NA,"12:00 a 17:59","30-34"
19,"Mayo","Lunes",15,"Guatemala","Urbano",7,"Hombre",7,"Ignorado","Camioneta","Verde","7","Colisión",2014,"Guatemala",NA,"Mayor","Ignorado",NA,"12:00 a 17:59","25-29"
19,"Mayo","Lunes",15,"Guatemala","Urbano",7,"Ignorado",7,"Ignorado","Automóvil","Verde","7","Colisión",2014,"Guatemala",NA,"Ignorado","Mitsubishi",NA,"12:00 a 17:59","Ignorado"
19,"Mayo","Lunes",23,"Escuintla","Rural",NA,"Hombre",NA,"Ignorado","Motocicleta","Blanco",NA,"Choque",2014,"Siquinalá",NA,"Mayor","Italica",NA,"18:00 a 23:59","15-19"
19,"Mayo","Lunes",23,"Retalhuleu","Rural",NA,"Hombre",NA,"Ignorado","Camión","Azul",NA,"Colisión",2014,"San Andrés Villa Seca",NA,"Mayor","Kenworth",NA,"18:00 a 23:59","40-44"
19,"Mayo","Lunes",12,"Quetzaltenango","Rural",NA,"Hombre",NA,"Ignorado","Pick up","Gris",NA,"Colisión",2014,"Coatepeque",NA,"Mayor","Toyota",NA,"12:00 a 17:59","45-49"
19,"Mayo","Lunes",12,"Quetzaltenango","Rural",NA,"Hombre",NA,"Ignorado","Motocicleta","Rojo",NA,"Colisión",2014,"Coatepeque",NA,"Mayor","Bajaj",NA,"12:00 a 17:59","25-29"
19,"Mayo","Lunes",19,"Huehuetenango","Rural",NA,"Hombre",NA,"Ignorado","Motocicleta","Rojo",NA,"Colisión",2014,"Huehuetenango",NA,"Mayor","Italica",NA,"18:00 a 23:59","20-24"
19,"Mayo","Lunes",19,"Huehuetenango","Rural",NA,"Hombre",NA,"Ignorado","Automóvil","Blanco",NA,"Colisión",2014,"Huehuetenango",NA,"Mayor","Honda",NA,"18:00 a 23:59","25-29"
19,"Mayo","Lunes",18,"Totonicapán","Urbano",1,"Hombre",1,"Ignorado","Pick up","Blanco","1","Caída",2014,"San Cristobal Totonicapán",NA,"Mayor","Seat",NA,"18:00 a 23:59","40-44"
19,"Mayo","Lunes",19,"Izabal","Rural",NA,"Hombre",NA,"Ignorado","Motocicleta","Rojo",NA,"Colisión",2014,"Puerto Barrios",NA,"Mayor","Freedom",NA,"18:00 a 23:59","20-24"
19,"Mayo","Lunes",19,"Izabal","Rural",NA,"Hombre",NA,"Ignorado","Motocicleta","Rojo",NA,"Colisión",2014,"Puerto Barrios",NA,"Mayor","Honda",NA,"18:00 a 23:59","35-39"
19,"Mayo","Lunes",21,"Izabal","Rural",NA,"Ignorado",NA,"Ignorado","Cabezal","Blanco",NA,"Colisión",2014,"El Estor",NA,"Ignorado","Ignorado",NA,"18:00 a 23:59","Ignorado"
19,"Mayo","Lunes",21,"Izabal","Rural",NA,"Hombre",NA,"Ignorado","Microbus","Ignorado",NA,"Colisión",2014,"El Estor",NA,"Mayor","Ignorado",NA,"18:00 a 23:59","40-44"
19,"Mayo","Lunes",15,"Peten","Rural",NA,"Hombre",NA,"Ignorado","Camión","Azul",NA,"Caída",2014,"Poptún",NA,"Mayor","Ignorado",NA,"12:00 a 17:59","Ignorado"
19,"Mayo","Lunes",23,"Sacatepéquez","Rural",NA,"Ignorado",NA,"Ignorado","Automóvil","Azul",NA,"Vuelco",2014,"Sumpango",NA,"Ignorado","Volsk waguen",NA,"18:00 a 23:59","Ignorado"
20,"Mayo","Martes",8,"Guatemala","Urbano",21,"Hombre",21,"Normal","Automóvil","Blanco","21","Colisión",2014,"Guatemala",NA,"Mayor","Hyundai",NA,"06:00 a 11:59","50-54"
20,"Mayo","Martes",8,"Guatemala","Urbano",21,"Hombre",21,"Ignorado","Motocicleta","Rojo","21","Colisión",2014,"Guatemala",NA,"Mayor","Bajaj",NA,"06:00 a 11:59","50-54"
20,"Mayo","Martes",12,"Escuintla","Rural",NA,"Hombre",NA,"Ignorado","Camioneta","Gris",NA,"Vuelco",2014,"Siquinalá",NA,"Mayor","Toyota",NA,"12:00 a 17:59","35-39"
20,"Mayo","Martes",17,"Santa rosa","Rural",NA,"Hombre",NA,"Ignorado","Pick up","Rojo",NA,"Colisión",2014,"Cuilapa",NA,"Mayor","Toyota",NA,"12:00 a 17:59","35-39"
20,"Mayo","Martes",17,"Santa rosa","Rural",NA,"Hombre",NA,"Ignorado","Camión","Blanco",NA,"Colisión",2014,"Cuilapa",NA,"Mayor","Mitsubishi",NA,"12:00 a 17:59","35-39"
20,"Mayo","Martes",11,"Suchitepéquez","Rural",NA,"Hombre",NA,"Ignorado","Microbus","Ignorado",NA,"Colisión",2014,"Mazatenango",NA,"Mayor","Toyota",NA,"06:00 a 11:59","45-49"
20,"Mayo","Martes",11,"Suchitepéquez","Rural",NA,"Hombre",NA,"Ignorado","Bus urbano","Ignorado",NA,"Colisión",2014,"Mazatenango",NA,"Mayor","Mercedes Benz",NA,"06:00 a 11:59","35-39"
20,"Mayo","Martes",13,"Suchitepéquez","Urbano",1,"Hombre",1,"Ignorado","Motocicleta","Rojo","1","Colisión",2014,"Mazatenango",NA,"Mayor","Bajaj",NA,"12:00 a 17:59","35-39"
20,"Mayo","Martes",13,"Suchitepéquez","Urbano",1,"Mujer",1,"Ignorado","Motocicleta","Rojo","1","Colisión",2014,"Mazatenango",NA,"Mayor","Bajaj",NA,"12:00 a 17:59","40-44"
20,"Mayo","Martes",19,"Quetzaltenango","Urbano",1,"Hombre",1,"Ignorado","Motocicleta","Gris","1","Colisión",2014,"Quetzaltenango",NA,"Menor","Italica",NA,"18:00 a 23:59","15-19"
20,"Mayo","Martes",19,"Quetzaltenango","Urbano",1,"Mujer",1,"Ignorado","Automóvil","Gris","1","Colisión",2014,"Quetzaltenango",NA,"Mayor","Mazda",NA,"18:00 a 23:59","Ignorado"
20,"Mayo","Martes",22,"Huehuetenango","Rural",NA,"Hombre",NA,"Ignorado","Pick up","Ignorado",NA,"Choque",2014,"San Rafael Petzal",NA,"Mayor","Toyota",NA,"18:00 a 23:59","Ignorado"
20,"Mayo","Martes",19,"Alta Verapaz","Rural",NA,"Hombre",NA,"Ignorado","Camión","Blanco",NA,"Colisión",2014,"Chisec",NA,"Mayor","Isuzu",NA,"18:00 a 23:59","40-44"
20,"Mayo","Martes",19,"Alta Verapaz","Rural",NA,"Hombre",NA,"Ignorado","Microbus","Verde",NA,"Colisión",2014,"Chisec",NA,"Mayor","Toyota",NA,"18:00 a 23:59","40-44"
20,"Mayo","Martes",22,"Alta Verapaz","Rural",NA,"Hombre",NA,"Ignorado","Motocicleta","Ignorado",NA,"Colisión",2014,"Fray Bartolomé de Las Casas",NA,"Mayor","Ignorado",NA,"18:00 a 23:59","25-29"
20,"Mayo","Martes",22,"Alta Verapaz","Rural",NA,"Ignorado",NA,"Ignorado","Ignorado","Ignorado",NA,"Colisión",2014,"Fray Bartolomé de Las Casas",NA,"Ignorado","Ignorado",NA,"18:00 a 23:59","Ignorado"
20,"Mayo","Martes",15,"El Progreso","Rural",NA,"Hombre",NA,"Ignorado","Pick up","Negro",NA,"Colisión",2014,"San Antonio La Paz",NA,"Mayor","Toyota",NA,"12:00 a 17:59","30-34"
20,"Mayo","Martes",15,"El Progreso","Rural",NA,"Hombre",NA,"Ignorado","Pick up","Beige",NA,"Colisión",2014,"San Antonio La Paz",NA,"Mayor","Toyota",NA,"12:00 a 17:59","60 y más"
20,"Mayo","Martes",19,"Izabal","Rural",NA,"Hombre",NA,"Ebrio","Motocicleta","Negro",NA,"Colisión",2014,"Puerto Barrios",NA,"Mayor","Suzuki",NA,"18:00 a 23:59","40-44"
20,"Mayo","Martes",19,"Izabal","Rural",NA,"Hombre",NA,"Normal","Motocicleta","Celeste",NA,"Colisión",2014,"Puerto Barrios",NA,"Mayor","Honda",NA,"18:00 a 23:59","Ignorado"
21,"Mayo","Miércoles",15,"Guatemala","Urbano",18,"Hombre",18,"Normal","Microbus","Celeste","18","Colisión",2014,"Guatemala",NA,"Mayor","Dodge",NA,"12:00 a 17:59","45-49"
21,"Mayo","Miércoles",15,"Guatemala","Urbano",18,"Hombre",18,"Normal","Motocicleta","Negro","18","Colisión",2014,"Guatemala",NA,"Mayor","Ignorado",NA,"12:00 a 17:59","Ignorado"
21,"Mayo","Miércoles",18,"Guatemala","Urbano",24,"Hombre",24,"Ignorado","Bus urbano","Ignorado","24","Choque",2014,"Guatemala",NA,"Mayor","Ignorado",NA,"18:00 a 23:59","30-34"
21,"Mayo","Miércoles",11,"Guatemala","Urbano",18,"Hombre",18,"Ignorado","Motocicleta","Gris","18","Colisión",2014,"Guatemala",NA,"Mayor","Honda",NA,"06:00 a 11:59","20-24"
21,"Mayo","Miércoles",11,"Guatemala","Urbano",18,"Ignorado",18,"Ignorado","Camión","Ignorado","18","Colisión",2014,"Guatemala",NA,"Ignorado","Ignorado",NA,"06:00 a 11:59","Ignorado"
21,"Mayo","Miércoles",13,"Guatemala","Urbano",10,"Mujer",10,"Normal","Camioneta","Rojo","10","Colisión",2014,"Guatemala",NA,"Mayor","Ignorado",NA,"12:00 a 17:59","40-44"
21,"Mayo","Miércoles",13,"Guatemala","Urbano",10,"Hombre",10,"Normal","Motocicleta","Negro","10","Colisión",2014,"Guatemala",NA,"Mayor","Bajaj",NA,"12:00 a 17:59","25-29"
21,"Mayo","Miércoles",15,"Guatemala","Urbano",8,"Hombre",8,"Normal","Automóvil","Beige","8","Colisión",2014,"Mixco",NA,"Mayor","Mazda",NA,"12:00 a 17:59","20-24"
21,"Mayo","Miércoles",15,"Guatemala","Urbano",8,"Hombre",8,"Normal","Bus extraurbano","Blanco","8","Colisión",2014,"Mixco",NA,"Mayor","Ford",NA,"12:00 a 17:59","50-54"
21,"Mayo","Miércoles",15,"Chiquimula","Rural",NA,"Hombre",NA,"Ignorado","Microbus","Azul",NA,"Colisión",2014,"San Juan Erminta",NA,"Mayor","Ignorado",NA,"12:00 a 17:59","30-34"
21,"Mayo","Miércoles",15,"Chiquimula","Rural",NA,"Hombre",NA,"Ignorado","Motocicleta","Blanco",NA,"Colisión",2014,"San Juan Erminta",NA,"Mayor","Suzuki",NA,"12:00 a 17:59","40-44"
21,"Mayo","Miércoles",20,"Santa rosa","Rural",NA,"Hombre",NA,"Ebrio","Pick up","Verde",NA,"Colisión",2014,"Santa Rosa de Lima",NA,"Mayor","Toyota",NA,"18:00 a 23:59","35-39"
21,"Mayo","Miércoles",20,"Santa rosa","Rural",NA,"Hombre",NA,"Ignorado","Camión","Blanco",NA,"Colisión",2014,"Santa Rosa de Lima",NA,"Mayor","Toyota",NA,"18:00 a 23:59","25-29"
21,"Mayo","Miércoles",14,"Huehuetenango","Rural",NA,"Ignorado",NA,"Ignorado","Automóvil","Ignorado",NA,"Vuelco",2014,"Chiantla",NA,"Ignorado","Ignorado",NA,"12:00 a 17:59","Ignorado"
21,"Mayo","Miércoles",17,"Huehuetenango","Rural",NA,"Hombre",NA,"Ebrio","Camión","Blanco",NA,"Colisión",2014,"Aguacatán",NA,"Mayor","Hino",NA,"12:00 a 17:59","50-54"
21,"Mayo","Miércoles",17,"Huehuetenango","Rural",NA,"Hombre",NA,"Ignorado","Motocicleta","Negro",NA,"Colisión",2014,"Aguacatán",NA,"Mayor","Movesa",NA,"12:00 a 17:59","20-24"
21,"Mayo","Miércoles",18,"Totonicapán","Rural",NA,"Hombre",NA,"Ebrio","Automóvil","Beige",NA,"Choque",2014,"San Cristobal Totonicapán",NA,"Mayor","Seat",NA,"18:00 a 23:59","20-24"
21,"Mayo","Miércoles",3,"Alta Verapaz","Rural",NA,"Hombre",NA,"Ignorado","Motocicleta","Ignorado",NA,"Colisión",2014,"Cahabón",NA,"Mayor","Ignorado",NA,"00:00 a 05:59","40-44"
21,"Mayo","Miércoles",3,"Alta Verapaz","Rural",NA,"Ignorado",NA,"Ignorado","Motocicleta","Ignorado",NA,"Colisión",2014,"Cahabón",NA,"Ignorado","Ignorado",NA,"00:00 a 05:59","Ignorado"
21,"Mayo","Miércoles",21,"Sololá","Rural",NA,"Hombre",NA,"Ignorado","Pick up","Ignorado",NA,"Caída",2014,"Nahualá",NA,"Mayor","Toyota",NA,"18:00 a 23:59","30-34"
22,"Mayo","Jueves",7,"Santa rosa","Rural",NA,"Hombre",NA,"Ignorado","Bus urbano","Blanco",NA,"Colisión",2014,"Santa Rosa de Lima",NA,"Mayor","Internacional",NA,"06:00 a 11:59","30-34"
22,"Mayo","Jueves",7,"Santa rosa","Rural",NA,"Hombre",NA,"Ignorado","Camioneta","Blanco",NA,"Colisión",2014,"Santa Rosa de Lima",NA,"Mayor","Suzuki",NA,"06:00 a 11:59","40-44"
22,"Mayo","Jueves",16,"Suchitepéquez","Rural",NA,"Hombre",NA,"Ignorado","Motocicleta","Negro",NA,"Vuelco",2014,"Mazatenango",NA,"Mayor","Honda",NA,"12:00 a 17:59","20-24"
22,"Mayo","Jueves",11,"San Marcos","Urbano",1,"Hombre",1,"Ignorado","Moto taxi","Rojo","1","Colisión",2014,"Sipacapa",NA,"Menor","Ignorado",NA,"06:00 a 11:59","15-19"
22,"Mayo","Jueves",11,"San Marcos","Urbano",1,"Hombre",1,"Ignorado","Motocicleta","Rojo","1","Colisión",2014,"Sipacapa",NA,"Mayor","Ignorado",NA,"06:00 a 11:59","40-44"
22,"Mayo","Jueves",15,"Huehuetenango","Rural",NA,"Hombre",NA,"Ignorado","Motocicleta","Ignorado",NA,"Colisión",2014,"Huehuetenango",NA,"Mayor","Ignorado",NA,"12:00 a 17:59","30-34"
22,"Mayo","Jueves",15,"Huehuetenango","Rural",NA,"Hombre",NA,"Ignorado","Moto taxi","Ignorado",NA,"Colisión",2014,"Huehuetenango",NA,"Mayor","Ignorado",NA,"12:00 a 17:59","Ignorado"
22,"Mayo","Jueves",15,"Baja Verapaz","Rural",NA,"Mujer",NA,"Ignorado","Motocicleta","Negro",NA,"Colisión",2014,"Rabinal",NA,"Mayor","Suzuki",NA,"12:00 a 17:59","25-29"
22,"Mayo","Jueves",15,"Baja Verapaz","Rural",NA,"Hombre",NA,"Ignorado","Microbus","Rojo",NA,"Colisión",2014,"Rabinal",NA,"Mayor","Wuling",NA,"12:00 a 17:59","20-24"
22,"Mayo","Jueves",19,"El Progreso","Rural",NA,"Hombre",NA,"Ignorado","Camión","Rojo",NA,"Vuelco",2014,"Sansare",NA,"Mayor","Ford",NA,"18:00 a 23:59","45-49"
22,"Mayo","Jueves",0,"Izabal","Rural",NA,"Hombre",NA,"Ignorado","Pick up","Blanco",NA,"Colisión",2014,"Puerto Barrios",NA,"Mayor","Seat",NA,"18:00 a 23:59","30-34"
22,"Mayo","Jueves",0,"Izabal","Rural",NA,"Hombre",NA,"Ignorado","Ignorado","Ignorado",NA,"Colisión",2014,"Puerto Barrios",NA,"Mayor","Ignorado",NA,"18:00 a 23:59","30-34"
22,"Mayo","Jueves",10,"Izabal","Rural",NA,"Hombre",NA,"Ignorado","Microbus","Verde",NA,"Colisión",2014,"Puerto Barrios",NA,"Mayor","Toyota",NA,"06:00 a 11:59","40-44"
22,"Mayo","Jueves",10,"Izabal","Rural",NA,"Mujer",NA,"Ignorado","Motocicleta","Negro",NA,"Colisión",2014,"Puerto Barrios",NA,"Mayor","Subaru",NA,"06:00 a 11:59","25-29"
22,"Mayo","Jueves",1,"Sacatepéquez","Rural",NA,"Hombre",NA,"Ebrio","Motocicleta","Verde",NA,"Colisión",2014,"Antigua Guatemala",NA,"Mayor","Kawasaki",NA,"00:00 a 05:59","30-34"
22,"Mayo","Jueves",1,"Sacatepéquez","Rural",NA,"Hombre",NA,"Ignorado","Pick up","Negro",NA,"Colisión",2014,"Antigua Guatemala",NA,"Mayor","Ignorado",NA,"00:00 a 05:59","Ignorado"
23,"Mayo","Viernes",21,"Quiche","Rural",NA,"Hombre",NA,"Ignorado","Camión","Blanco",NA,"Caída",2014,"Santa Cruz del Quiché",NA,"Mayor","Internacional",NA,"18:00 a 23:59","45-49"
23,"Mayo","Viernes",20,"Sacatepéquez","Rural",NA,"Mujer",NA,"Ignorado","Pick up","Café",NA,"Caída",2014,"Santa Lucía Milpas Altas",NA,"Mayor","Datsun",NA,"18:00 a 23:59","30-34"
24,"Mayo","Sábado",7,"Guatemala","Urbano",18,"Hombre",18,"Ignorado","Motocicleta","Ignorado","18","Caída",2014,"Guatemala",NA,"Mayor","Suzuki",NA,"06:00 a 11:59","30-34"
24,"Mayo","Sábado",7,"Guatemala","Urbano",5,"Hombre",5,"Ignorado","Automóvil","Anaranjado","5","Colisión",2014,"Guatemala",NA,"Mayor","Jaguar",NA,"06:00 a 11:59","25-29"
24,"Mayo","Sábado",7,"Guatemala","Urbano",5,"Hombre",5,"Ignorado","Pick up","Gris","5","Colisión",2014,"Guatemala",NA,"Mayor","Mitsubishi",NA,"06:00 a 11:59","25-29"
24,"Mayo","Sábado",23,"Guatemala","Urbano",13,"Hombre",13,"Ignorado","Automóvil","Verde","13","Colisión",2014,"Guatemala",NA,"Mayor","Toyota",NA,"18:00 a 23:59","20-24"
