"","num_corre","día_ocu","año_ocu","hora_ocu","mes_ocu","día_sem_ocu","mupio_ocu","depto_ocu","área_geo_ocu","sexo_per","zona_ocu","edad_per","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","tipo_eve","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","g_hora","g_hora_5","g_modelo_veh"
"1294",1294,23,2016,19,2,2,1701,17,2,1,99,29,9,1,4,27,1,2008,1,4,4,6,4,3,4
"1295",1295,23,2016,18,2,2,1705,17,2,1,99,12,9,2,4,999,99,9999,4,1,1,3,4,3,6
"1296",1296,23,2016,0,2,2,401,4,2,1,99,31,2,1,1,48,4,2008,1,5,5,7,1,1,4
"1297",1297,23,2016,0,2,2,401,4,2,1,99,45,1,1,3,69,9,1989,1,8,8,10,1,1,2
"1298",1298,23,2016,7,2,2,312,3,2,1,99,23,9,1,9,69,4,2006,1,3,3,5,2,1,4
"1299",1299,23,2016,7,2,2,312,3,2,1,99,27,9,1,4,999,5,9999,1,4,4,6,2,1,6
"1300",1300,24,2016,16,2,3,101,1,1,9,2,999,9,9,5,999,99,9999,1,16,12,18,3,2,6
"1301",1301,24,2016,16,2,3,101,1,1,1,2,21,9,1,4,67,4,9999,1,3,3,5,3,2,6
"1302",1302,24,2016,14,2,3,101,1,1,9,12,999,9,9,99,999,99,9999,1,16,12,18,3,2,6
"1303",1303,24,2016,14,2,3,101,1,1,1,12,25,9,1,4,999,99,9999,1,4,4,6,3,2,6
"1304",1304,24,2016,16,2,3,109,1,2,1,99,37,9,1,5,999,99,9999,1,6,6,8,3,2,6
"1305",1305,24,2016,16,2,3,109,1,2,1,99,41,9,1,3,69,3,1987,1,7,7,9,3,2,2
"1306",1306,24,2016,23,2,3,1901,19,2,1,99,15,9,2,4,67,99,9999,1,2,2,4,4,3,6
"1307",1307,24,2016,23,2,3,1901,19,2,2,99,26,9,1,4,27,5,9999,1,4,4,6,4,3,6
"1308",1308,24,2016,14,2,3,201,2,2,1,99,22,9,1,12,28,2,1995,3,3,3,5,3,2,3
"1309",1309,24,2016,8,2,3,1801,18,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,2,1,6
"1310",1310,24,2016,8,2,3,1801,18,2,1,99,20,9,1,4,999,99,9999,1,3,3,5,2,1,6
"1311",1311,24,2016,20,2,3,1710,17,2,1,99,29,9,1,4,999,99,9999,4,4,4,6,4,3,6
"1312",1312,24,2016,18,2,3,1401,14,2,9,99,999,9,9,6,19,3,9999,2,16,12,18,4,3,6
"1313",1313,25,2016,2,2,4,101,1,1,1,1,999,9,1,4,67,3,2016,2,16,12,18,1,1,5
"1314",1314,25,2016,22,2,4,101,1,1,1,1,23,1,1,4,52,5,2006,1,3,3,5,4,3,4
"1315",1315,25,2016,22,2,4,101,1,1,1,1,23,1,1,4,6,5,2016,1,3,3,5,4,3,5
"1316",1316,25,2016,17,2,4,101,1,1,9,7,999,9,9,11,999,99,9999,1,16,12,18,3,2,6
"1317",1317,25,2016,17,2,4,101,1,1,1,7,30,9,1,4,999,99,9999,1,5,5,7,3,2,6
"1318",1318,25,2016,1,2,4,110,1,2,1,99,21,9,1,4,6,5,9999,2,3,3,5,1,1,6
"1319",1319,25,2016,22,2,4,111,1,2,1,99,43,1,1,1,52,2,9999,1,7,7,9,4,3,6
"1320",1320,25,2016,22,2,4,111,1,2,1,99,26,1,1,4,27,5,9999,1,4,4,6,4,3,6
"1321",1321,25,2016,22,2,4,111,1,2,1,99,27,1,1,4,77,1,9999,1,4,4,6,4,3,6
"1322",1322,25,2016,20,2,4,608,6,2,1,99,22,1,1,3,48,1,9999,1,3,3,5,4,3,6
"1323",1323,25,2016,20,2,4,608,6,2,1,99,22,1,1,4,999,1,2014,1,3,3,5,4,3,5
"1324",1324,25,2016,12,2,4,901,9,1,1,99,25,1,1,12,17,1,9999,1,4,4,6,3,2,6
"1325",1325,25,2016,12,2,4,901,9,1,2,99,999,1,1,1,69,2,9999,1,16,12,18,3,2,6
"1326",1326,25,2016,17,2,4,1222,12,2,1,99,41,1,1,5,52,2,2001,1,7,7,9,3,2,4
"1327",1327,25,2016,17,2,4,1222,12,2,1,99,999,1,1,5,50,5,1986,1,16,12,18,3,2,2
"1328",1328,25,2016,17,2,4,1222,12,2,1,99,35,1,1,3,69,9,1991,1,6,6,8,3,2,3
"1329",1329,25,2016,17,2,4,1222,12,2,1,99,35,1,1,4,27,3,9999,1,6,6,8,3,2,6
"1330",1330,25,2016,2,2,4,203,2,2,1,99,38,1,1,6,88,2,2000,1,6,6,8,1,1,4
"1331",1331,25,2016,2,2,4,203,2,2,1,99,42,1,1,6,999,1,9999,1,7,7,9,1,1,6
"1332",1332,25,2016,11,2,4,203,2,2,1,99,21,1,1,99,999,99,9999,1,3,3,5,2,1,6
"1333",1333,25,2016,11,2,4,203,2,2,1,99,21,1,1,4,32,5,2012,1,3,3,5,2,1,5
"1334",1334,25,2016,18,2,4,411,4,2,1,99,22,9,1,4,32,99,9999,4,3,3,5,4,3,6
"1335",1335,26,2016,11,2,5,410,4,2,9,99,999,9,9,12,30,8,9999,1,16,12,18,2,1,6
"1336",1336,26,2016,11,2,5,410,4,2,1,99,35,9,1,1,73,2,1999,1,6,6,8,2,1,3
"1337",1337,26,2016,11,2,5,410,4,2,9,99,999,9,9,3,69,2,1997,1,16,12,18,2,1,3
"1338",1338,26,2016,17,2,5,101,1,1,1,6,25,9,1,4,999,99,9999,1,4,4,6,3,2,6
"1339",1339,26,2016,17,2,5,101,1,1,9,6,999,9,9,1,999,99,9999,1,16,12,18,3,2,6
"1340",1340,26,2016,17,2,5,109,1,1,1,99,25,9,1,4,76,5,9999,1,4,4,6,3,2,6
"1341",1341,26,2016,17,2,5,109,1,1,1,99,28,9,1,5,41,2,9999,1,4,4,6,3,2,6
"1342",1342,26,2016,20,2,5,1615,16,1,1,99,29,2,1,4,20,5,2012,1,4,4,6,4,3,5
"1343",1343,26,2016,20,2,5,1615,16,1,1,99,23,9,1,4,20,99,9999,1,3,3,5,4,3,6
"1344",1344,26,2016,18,2,5,1413,14,2,1,99,18,2,1,14,6,1,2013,1,2,2,4,4,3,5
"1345",1345,26,2016,17,2,5,103,1,2,1,99,52,1,1,1,69,3,1988,1,9,9,11,3,2,2
"1346",1346,26,2016,19,2,5,608,6,2,1,99,41,2,1,4,76,5,2015,1,7,7,9,4,3,5
"1347",1347,26,2016,19,2,5,608,6,2,1,99,37,1,1,3,17,6,1994,1,6,6,8,4,3,3
"1348",1348,26,2016,2,2,5,301,3,2,1,99,30,2,1,3,69,1,9999,1,5,5,7,1,1,6
"1349",1349,26,2016,2,2,5,301,3,2,1,99,24,1,1,1,73,3,9999,1,3,3,5,1,1,6
"1350",1350,26,2016,20,2,5,511,5,2,1,99,34,1,1,6,19,7,1997,2,5,5,7,4,3,3
"1351",1351,26,2016,20,2,5,511,5,2,1,99,35,1,1,3,69,2,9999,2,6,6,8,4,3,6
"1352",1352,26,2016,1,2,5,101,1,1,1,5,29,1,1,4,27,1,2008,1,4,4,6,1,1,4
"1353",1353,26,2016,1,2,5,101,1,1,9,5,999,1,9,1,999,99,9999,1,16,12,18,1,1,6
"1354",1354,26,2016,21,2,5,1601,16,2,1,99,999,9,9,3,56,4,1991,4,16,12,18,4,3,3
"1355",1355,27,2016,12,2,6,101,1,1,1,1,51,1,1,1,10,11,2006,1,9,9,11,3,2,4
"1356",1356,27,2016,12,2,6,101,1,1,1,1,39,9,1,4,6,3,2016,1,6,6,8,3,2,5
"1357",1357,27,2016,23,2,6,101,1,1,1,3,23,9,1,1,69,4,9999,1,3,3,5,4,3,6
"1358",1358,27,2016,23,2,6,101,1,1,1,3,67,9,1,1,69,6,9999,1,12,11,14,4,3,6
"1359",1359,27,2016,1,2,6,101,1,1,1,12,24,9,1,5,31,2,1992,2,3,3,5,1,1,3
"1360",1360,27,2016,14,2,6,109,1,2,1,99,25,9,1,5,41,2,9999,4,4,4,6,3,2,6
"1361",1361,27,2016,7,2,6,110,1,2,1,99,25,9,1,3,31,10,9999,4,4,4,6,2,1,6
"1362",1362,27,2016,19,2,6,110,1,2,9,99,999,9,9,4,999,99,9999,1,16,12,18,4,3,6
"1363",1363,27,2016,19,2,6,110,1,2,9,99,999,9,9,1,999,99,9999,1,16,12,18,4,3,6
"1364",1364,27,2016,18,2,6,117,1,1,1,99,17,9,2,4,999,99,9999,1,2,2,4,4,3,6
"1365",1365,27,2016,18,2,6,117,1,1,9,99,999,9,9,99,999,99,9999,1,16,12,18,4,3,6
"1366",1366,27,2016,18,2,6,2201,22,2,1,99,37,2,1,2,69,11,1992,1,6,6,8,4,3,3
"1367",1367,27,2016,18,2,6,2201,22,2,1,99,999,9,1,1,52,2,2004,1,16,12,18,4,3,4
"1368",1368,27,2016,21,2,6,508,5,2,1,99,31,2,1,4,64,5,2015,1,5,5,7,4,3,5
"1369",1369,27,2016,21,2,6,508,5,2,1,99,22,1,1,4,6,1,2016,1,3,3,5,4,3,5
"1370",1370,27,2016,22,2,6,901,9,1,1,99,21,2,1,1,999,5,9999,1,3,3,5,4,3,6
"1371",1371,27,2016,22,2,6,901,9,1,1,99,21,9,1,4,54,5,9999,1,3,3,5,4,3,6
"1372",1372,27,2016,15,2,6,901,9,1,1,99,30,9,1,9,69,2,2001,1,5,5,7,3,2,4
"1373",1373,27,2016,15,2,6,901,9,1,2,99,22,9,1,4,999,99,9999,1,3,3,5,3,2,6
"1374",1374,27,2016,20,2,6,203,2,2,1,99,25,9,1,5,56,2,9999,1,4,4,6,4,3,6
"1375",1375,27,2016,20,2,6,203,2,2,1,99,22,9,1,2,31,2,9999,1,3,3,5,4,3,6
"1376",1376,27,2016,19,2,6,1801,18,2,1,99,37,9,1,4,67,1,2012,1,6,6,8,4,3,5
"1377",1377,27,2016,19,2,6,1801,18,2,1,99,50,9,1,4,27,1,2008,1,9,9,11,4,3,4
"1378",1378,27,2016,0,2,6,1701,17,2,1,99,20,2,1,3,31,11,2016,2,3,3,5,1,1,5
"1379",1379,27,2016,11,2,6,413,4,2,1,99,22,9,1,4,999,99,9999,2,3,3,5,2,1,6
"1380",1380,28,2016,22,2,7,101,1,1,1,4,33,2,1,3,56,11,1993,2,5,5,7,4,3,3
"1381",1381,28,2016,23,2,7,101,1,1,1,1,42,9,1,1,28,2,9999,1,7,7,9,4,3,6
"1382",1382,28,2016,23,2,7,101,1,1,1,1,22,9,1,4,999,99,9999,1,3,3,5,4,3,6
"1383",1383,28,2016,20,2,7,101,1,2,1,17,45,9,1,4,999,5,9999,4,8,8,10,4,3,6
"1384",1384,28,2016,23,2,7,101,1,1,1,13,999,9,9,4,999,99,9999,1,16,12,18,4,3,6
"1385",1385,28,2016,23,2,7,101,1,1,9,13,999,9,9,99,999,99,9999,1,16,12,18,4,3,6
"1386",1386,28,2016,22,2,7,101,1,1,2,13,31,9,1,99,999,99,9999,1,5,5,7,4,3,6
"1387",1387,28,2016,22,2,7,101,1,1,9,13,999,9,9,99,999,99,9999,1,16,12,18,4,3,6
"1388",1388,28,2016,1,2,7,110,1,2,1,99,28,9,1,4,6,3,9999,2,4,4,6,1,1,6
"1389",1389,28,2016,6,2,7,110,1,2,1,99,23,9,1,4,999,99,9999,4,3,3,5,2,1,6
"1390",1390,28,2016,14,2,7,510,5,2,1,99,29,9,1,3,69,3,9999,2,4,4,6,3,2,6
"1391",1391,28,2016,22,2,7,509,5,2,1,99,50,1,1,6,19,2,1997,1,9,9,11,4,3,3
"1392",1392,28,2016,22,2,7,509,5,2,1,99,31,9,1,3,52,2,2006,1,5,5,7,4,3,4
"1393",1393,28,2016,17,2,7,1101,11,2,1,99,22,9,1,4,67,5,9999,1,3,3,5,3,2,6
"1394",1394,28,2016,17,2,7,1101,11,2,9,99,999,9,9,6,999,2,9999,1,16,12,18,3,2,6
"1395",1395,28,2016,6,2,7,920,9,2,1,99,40,9,1,12,999,99,9999,1,7,7,9,2,1,6
"1396",1396,28,2016,6,2,7,920,9,2,1,99,23,9,1,3,69,5,9999,1,3,3,5,2,1,6
"1397",1397,28,2016,19,2,7,1215,12,2,9,99,999,9,9,6,999,2,9999,1,16,12,18,4,3,6
"1398",1398,28,2016,19,2,7,207,2,2,1,99,15,9,2,5,52,2,9999,3,2,2,4,4,3,6
"1399",1399,28,2016,21,2,7,1704,17,2,1,99,41,9,1,1,48,99,9999,1,7,7,9,4,3,6
"1400",1400,28,2016,21,2,7,1704,17,2,1,99,30,9,1,3,10,4,9999,1,5,5,7,4,3,6
"1401",1401,29,2016,6,2,1,101,1,1,9,15,999,9,9,99,999,99,9999,1,16,12,18,2,1,6
"1402",1402,29,2016,6,2,1,101,1,1,1,15,20,9,1,4,999,99,9999,1,3,3,5,2,1,6
"1403",1403,29,2016,20,2,1,101,1,1,2,10,67,1,1,1,56,4,2011,1,12,11,14,4,3,5
"1404",1404,29,2016,20,2,1,101,1,1,1,10,26,1,1,4,32,5,2015,1,4,4,6,4,3,5
"1405",1405,29,2016,0,2,1,101,1,1,1,7,999,9,1,4,18,4,9999,4,16,12,18,1,1,6
"1406",1406,29,2016,21,2,1,101,1,1,1,7,29,9,1,4,67,5,9999,2,4,4,6,4,3,6
"1407",1407,29,2016,12,2,1,112,1,1,1,99,33,9,1,1,69,2,9999,1,5,5,7,3,2,6
"1408",1408,29,2016,12,2,1,112,1,1,1,99,24,9,1,14,6,1,9999,1,3,3,5,3,2,6
"1409",1409,29,2016,17,2,1,109,1,2,1,99,28,9,1,4,999,99,9999,1,4,4,6,3,2,6
"1410",1410,29,2016,6,2,1,109,1,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,2,1,6
"1411",1411,29,2016,20,2,1,109,1,2,1,99,27,2,1,1,27,4,9999,1,4,4,6,4,3,6
"1412",1412,29,2016,20,2,1,109,1,2,1,99,19,2,1,1,27,5,9999,1,2,2,4,4,3,6
"1413",1413,29,2016,20,2,1,109,1,2,1,99,22,9,1,3,56,4,9999,1,3,3,5,4,3,6
"1414",1414,29,2016,6,2,1,1901,19,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,2,1,6
"1415",1415,29,2016,6,2,1,1901,19,2,1,99,71,9,1,18,999,2,9999,1,13,11,15,2,1,6
"1416",1416,29,2016,20,2,1,509,5,2,1,99,51,9,1,5,17,2,9999,1,9,9,11,4,3,6
"1417",1417,29,2016,20,2,1,509,5,2,2,99,27,9,1,2,41,5,9999,1,4,4,6,4,3,6
"1418",1418,29,2016,15,2,1,1020,10,2,9,99,999,9,9,12,999,99,9999,2,16,12,18,3,2,6
"1419",1419,29,2016,0,2,1,1014,10,2,1,99,21,2,1,4,999,17,9999,4,3,3,5,1,1,6
"1420",1420,29,2016,3,2,1,1102,11,2,1,99,30,9,1,4,32,5,9999,4,5,5,7,1,1,6
"1421",1421,29,2016,19,2,1,921,9,2,1,99,46,1,1,3,69,3,1985,2,8,8,10,4,3,2
"1422",1422,29,2016,22,2,1,909,9,1,1,99,59,1,1,3,69,99,1985,1,10,10,12,4,3,2
"1423",1423,29,2016,22,2,1,909,9,1,1,99,23,2,1,4,94,2,9999,1,3,3,5,4,3,6
"1424",1424,29,2016,16,2,1,1207,12,2,1,99,43,2,1,3,69,3,9999,2,7,7,9,3,2,6
"1425",1425,29,2016,10,2,1,201,2,2,1,99,81,9,1,2,28,2,2003,1,15,11,17,2,1,4
"1426",1426,29,2016,10,2,1,201,2,2,9,99,999,9,9,14,6,1,9999,1,16,12,18,2,1,6
"1427",1427,29,2016,22,2,1,1801,18,2,1,99,29,2,1,2,31,5,1992,1,4,4,6,4,3,3
"1428",1428,29,2016,22,2,1,1801,18,2,9,99,999,9,9,4,18,3,9999,1,16,12,18,4,3,6
"1429",1429,29,2016,0,2,1,1801,18,2,1,99,25,2,1,4,5,5,9999,1,4,4,6,1,1,6
"1430",1430,29,2016,0,2,1,1801,18,2,1,99,25,9,1,4,67,5,9999,1,4,4,6,1,1,6
"1431",1431,29,2016,4,2,1,1711,17,2,1,99,24,9,1,4,32,1,9999,2,3,3,5,1,1,6
"1432",1432,29,2016,22,2,1,308,3,2,1,99,30,2,1,11,58,2,9999,1,5,5,7,4,3,6
"1433",1433,29,2016,22,2,1,308,3,2,1,99,40,9,1,1,52,5,9999,1,7,7,9,4,3,6
"1434",1434,1,2016,23,3,2,101,1,1,1,1,31,1,1,1,69,6,9999,1,5,5,7,4,3,6
"1435",1435,1,2016,23,3,2,101,1,1,1,1,22,9,1,4,27,99,9999,1,3,3,5,4,3,6
"1436",1436,1,2016,18,3,2,101,1,2,9,25,999,9,9,12,999,1,9999,1,16,12,18,4,3,6
"1437",1437,1,2016,18,3,2,101,1,2,9,25,999,9,9,2,10,5,9999,1,16,12,18,4,3,6
"1438",1438,1,2016,18,3,2,101,1,2,9,25,999,9,9,1,69,3,9999,1,16,12,18,4,3,6
"1439",1439,1,2016,18,3,2,101,1,2,9,25,999,9,9,1,999,3,9999,1,16,12,18,4,3,6
"1440",1440,1,2016,18,3,2,101,1,2,9,25,999,9,9,5,31,2,9999,1,16,12,18,4,3,6
"1441",1441,1,2016,18,3,2,101,1,2,9,25,999,9,9,3,69,5,9999,1,16,12,18,4,3,6
"1442",1442,1,2016,7,3,2,103,1,2,1,99,34,9,1,1,999,2,2012,4,5,5,7,2,1,5
"1443",1443,1,2016,21,3,2,101,1,2,1,25,56,9,1,4,999,99,9999,4,10,10,12,4,3,6
"1444",1444,1,2016,9,3,2,113,1,2,1,99,41,9,1,4,999,99,9999,1,7,7,9,2,1,6
"1445",1445,1,2016,9,3,2,113,1,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,2,1,6
"1446",1446,1,2016,11,3,2,2101,21,2,1,99,25,9,1,4,27,99,9999,4,4,4,6,2,1,6
"1447",1447,1,2016,16,3,2,2001,20,2,1,99,19,9,1,3,56,99,9999,1,2,2,4,3,2,6
"1448",1448,1,2016,16,3,2,2001,20,2,1,99,44,9,1,1,69,4,9999,1,7,7,9,3,2,6
"1449",1449,1,2016,0,3,2,2001,20,2,9,99,999,9,9,4,999,99,9999,1,16,12,18,1,1,6
"1450",1450,1,2016,15,3,2,2004,20,2,1,99,46,1,1,99,999,99,9999,1,8,8,10,3,2,6
"1451",1451,1,2016,17,3,2,501,5,2,1,99,28,1,1,11,69,2,2012,1,4,4,6,3,2,5
"1452",1452,1,2016,17,3,2,501,5,2,2,99,34,9,1,4,32,99,9999,1,5,5,7,3,2,6
"1453",1453,1,2016,17,3,2,1102,11,2,1,99,44,2,1,3,999,1,9999,1,7,7,9,3,2,6
"1454",1454,1,2016,17,3,2,1102,11,2,1,99,999,9,9,99,999,99,9999,1,16,12,18,3,2,6
"1455",1455,1,2016,17,3,2,1102,11,2,1,99,999,9,9,99,999,99,9999,1,16,12,18,3,2,6
"1456",1456,1,2016,16,3,2,1217,12,2,1,99,32,1,1,5,30,2,2002,1,5,5,7,3,2,4
"1457",1457,1,2016,16,3,2,1217,12,2,1,99,32,1,1,4,3,3,2014,1,5,5,7,3,2,5
"1458",1458,1,2016,21,3,2,1803,18,2,1,99,40,2,1,4,18,5,2015,4,7,7,9,4,3,5
"1459",1459,1,2016,23,3,2,1801,18,2,1,99,38,2,1,2,31,9,1998,1,6,6,8,4,3,3
"1460",1460,1,2016,23,3,2,1801,18,2,1,99,999,1,9,5,30,11,9999,1,16,12,18,4,3,6
"1461",1461,1,2016,8,3,2,406,4,2,1,99,41,1,1,1,69,3,2008,1,7,7,9,2,1,4
"1462",1462,1,2016,8,3,2,406,4,2,1,99,38,1,1,3,69,11,9999,1,6,6,8,2,1,6
"1463",1463,1,2016,21,3,2,414,4,2,1,99,27,2,1,2,56,11,9999,1,4,4,6,4,3,6
"1464",1464,1,2016,21,3,2,414,4,2,1,99,24,9,1,4,6,1,2016,1,3,3,5,4,3,5
"1465",1465,1,2016,20,3,2,416,4,2,1,99,60,9,1,3,48,5,2012,1,11,11,13,4,3,5
"1466",1466,1,2016,20,3,2,416,4,2,1,99,28,9,1,4,27,1,9999,1,4,4,6,4,3,6
"1467",1467,2,2016,22,3,3,101,1,1,1,11,42,2,1,3,23,6,2008,1,7,7,9,4,3,4
"1468",1468,2,2016,22,3,3,101,1,1,2,11,32,1,1,1,10,14,9999,1,5,5,7,4,3,6
"1469",1469,2,2016,23,3,3,101,1,1,1,7,18,9,1,4,76,4,9999,1,2,2,4,4,3,6
"1470",1470,2,2016,23,3,3,101,1,1,9,7,999,9,9,1,48,4,9999,1,16,12,18,4,3,6
"1471",1471,2,2016,18,3,3,117,1,1,1,99,38,9,1,5,26,1,9999,1,6,6,8,4,3,6
"1472",1472,2,2016,18,3,3,117,1,1,1,99,32,9,1,4,18,1,9999,1,5,5,7,4,3,6
"1473",1473,2,2016,20,3,3,2201,22,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,4,3,6
"1474",1474,2,2016,20,3,3,2201,22,2,1,99,19,2,1,4,67,1,2012,1,2,2,4,4,3,5
"1475",1475,2,2016,9,3,3,2004,20,2,9,99,999,9,9,3,999,99,9999,1,16,12,18,2,1,6
"1476",1476,2,2016,9,3,3,2004,20,2,1,99,51,9,1,4,6,3,9999,1,9,9,11,2,1,6
"1477",1477,2,2016,9,3,3,501,5,2,1,99,33,1,1,12,28,11,2016,1,5,5,7,2,1,5
"1478",1478,2,2016,9,3,3,501,5,2,1,99,15,1,2,3,48,4,2016,1,2,2,4,2,1,5
"1479",1479,2,2016,14,3,3,503,5,2,1,99,58,9,1,4,999,99,9999,4,10,10,12,3,2,6
"1480",1480,2,2016,20,3,3,802,8,2,1,99,34,2,1,3,69,6,1999,1,5,5,7,4,3,3
"1481",1481,2,2016,20,3,3,802,8,2,1,99,999,1,9,3,999,99,9999,1,16,12,18,4,3,6
"1482",1482,2,2016,22,3,3,1601,16,2,1,99,31,2,1,4,67,5,9999,1,5,5,7,4,3,6
"1483",1483,2,2016,22,3,3,1601,16,2,1,99,31,1,1,1,48,6,9999,1,5,5,7,4,3,6
"1484",1484,2,2016,12,3,3,1712,17,2,1,99,27,9,1,3,69,2,9999,1,4,4,6,3,2,6
"1485",1485,2,2016,12,3,3,1712,17,2,1,99,18,9,1,14,6,1,9999,1,2,2,4,3,2,6
"1486",1486,2,2016,5,3,3,1420,14,2,9,99,999,9,9,12,999,99,9999,1,16,12,18,1,1,6
"1487",1487,2,2016,5,3,3,1420,14,2,1,99,32,9,1,4,999,99,9999,1,5,5,7,1,1,6
"1488",1488,2,2016,12,3,3,401,4,2,1,99,21,9,1,1,13,99,2007,1,3,3,5,3,2,4
"1489",1489,2,2016,12,3,3,401,4,2,1,99,22,9,1,14,6,99,9999,1,3,3,5,3,2,6
"1490",1490,2,2016,7,3,3,313,3,1,1,99,43,9,1,12,999,1,9999,1,7,7,9,2,1,6
"1491",1491,2,2016,7,3,3,313,3,1,1,99,24,9,1,4,6,6,9999,1,3,3,5,2,1,6
"1492",1492,3,2016,18,3,4,101,1,1,1,18,32,1,1,3,48,4,9999,1,5,5,7,4,3,6
"1493",1493,3,2016,18,3,4,101,1,1,1,18,26,9,1,4,999,5,9999,1,4,4,6,4,3,6
"1494",1494,3,2016,20,3,4,101,1,1,9,5,999,9,9,99,999,99,9999,1,16,12,18,4,3,6
"1495",1495,3,2016,20,3,4,101,1,1,1,5,999,9,9,4,6,1,9999,1,16,12,18,4,3,6
"1496",1496,3,2016,19,3,4,107,1,2,9,99,999,9,9,99,999,99,9999,1,16,12,18,4,3,6
"1497",1497,3,2016,19,3,4,107,1,2,2,99,20,9,1,4,999,5,9999,1,3,3,5,4,3,6
"1498",1498,3,2016,22,3,4,101,1,1,9,11,999,9,9,99,999,99,9999,1,16,12,18,4,3,6
"1499",1499,3,2016,22,3,4,101,1,1,1,11,35,9,1,4,999,99,9999,1,6,6,8,4,3,6
"1500",1500,3,2016,3,3,4,117,1,1,1,99,35,2,1,1,69,2,9999,2,6,6,8,1,1,6
"1501",1501,3,2016,1,3,4,2101,21,1,1,99,29,1,1,4,6,99,2013,1,4,4,6,1,1,5
"1502",1502,3,2016,1,3,4,2101,21,1,1,99,22,2,1,4,6,99,9999,1,3,3,5,1,1,6
"1503",1503,3,2016,20,3,4,2007,20,1,1,99,18,2,1,4,3,2,9999,1,2,2,4,4,3,6
"1504",1504,3,2016,20,3,4,2007,20,1,2,99,19,9,1,4,67,4,9999,1,2,2,4,4,3,6
"1505",1505,3,2016,7,3,4,1002,10,2,1,99,999,9,9,1,69,11,2004,1,16,12,18,2,1,4
"1506",1506,3,2016,7,3,4,1002,10,2,1,99,22,9,1,1,69,3,1985,1,3,3,5,2,1,2
"1507",1507,3,2016,15,3,4,1001,10,1,1,99,26,1,1,9,69,4,2008,1,4,4,6,3,2,4
"1508",1508,3,2016,15,3,4,1001,10,1,1,99,20,1,1,4,67,5,2015,1,3,3,5,3,2,5
"1509",1509,3,2016,1,3,4,1503,15,1,1,99,27,9,1,4,67,1,1997,2,4,4,6,1,1,3
"1510",1510,3,2016,16,3,4,1801,18,2,1,99,23,9,1,1,17,4,2004,1,3,3,5,3,2,4
"1511",1511,3,2016,16,3,4,1801,18,2,1,99,22,9,1,4,27,5,9999,1,3,3,5,3,2,6
"1512",1512,3,2016,13,3,4,1801,18,1,1,99,40,9,1,1,69,99,9999,1,7,7,9,3,2,6
"1513",1513,3,2016,13,3,4,1801,18,1,1,99,18,9,1,4,67,2,9999,1,2,2,4,3,2,6
"1514",1514,3,2016,22,3,4,1801,18,2,9,99,999,9,9,6,999,99,9999,1,16,12,18,4,3,6
"1515",1515,3,2016,22,3,4,1801,18,2,1,99,45,9,1,2,69,4,9999,1,8,8,10,4,3,6
"1516",1516,3,2016,1,3,4,1701,17,1,1,99,50,2,1,2,69,99,9999,2,9,9,11,1,1,6
"1517",1517,3,2016,23,3,4,1709,17,1,9,99,999,9,9,4,76,5,9999,4,16,12,18,4,3,6
"1518",1518,3,2016,5,3,4,1701,17,2,2,99,21,9,1,4,999,99,9999,4,3,3,5,1,1,6
"1519",1519,3,2016,17,3,4,409,4,2,1,99,64,2,1,1,10,4,9999,2,11,11,13,3,2,6
"1520",1520,4,2016,7,3,5,101,1,2,1,25,35,1,1,12,69,2,2009,1,6,6,8,2,1,4
"1521",1521,4,2016,7,3,5,101,1,2,1,25,21,9,1,4,6,5,9999,1,3,3,5,2,1,6
"1522",1522,4,2016,20,3,5,108,1,2,1,99,35,2,1,3,17,1,2001,2,6,6,8,4,3,4
"1523",1523,4,2016,21,3,5,111,1,2,9,99,999,9,9,12,999,99,9999,1,16,12,18,4,3,6
"1524",1524,4,2016,21,3,5,111,1,2,1,99,18,9,1,4,6,99,9999,1,2,2,4,4,3,6
"1525",1525,4,2016,22,3,5,110,1,2,9,99,999,9,9,3,999,99,9999,1,16,12,18,4,3,6
"1526",1526,4,2016,22,3,5,110,1,2,2,99,20,9,1,4,999,99,9999,1,3,3,5,4,3,6
"1527",1527,4,2016,14,3,5,2216,22,2,1,99,999,9,9,6,999,99,9999,1,16,12,18,3,2,6
"1528",1528,4,2016,14,3,5,2216,22,2,1,99,999,9,9,6,999,99,9999,1,16,12,18,3,2,6
"1529",1529,4,2016,20,3,5,2216,22,2,9,99,999,9,9,6,19,8,9999,3,16,12,18,4,3,6
"1530",1530,4,2016,5,3,5,501,5,2,1,99,22,9,1,4,27,5,2015,2,3,3,5,1,1,5
"1531",1531,4,2016,21,3,5,504,5,2,1,99,999,1,9,3,69,5,2007,1,16,12,18,4,3,4
"1532",1532,4,2016,21,3,5,504,5,2,1,99,28,9,1,4,27,5,9999,1,4,4,6,4,3,6
"1533",1533,4,2016,10,3,5,609,6,2,1,99,35,9,1,6,999,99,9999,1,6,6,8,2,1,6
"1534",1534,4,2016,10,3,5,609,6,2,1,99,22,9,1,4,999,99,9999,1,3,3,5,2,1,6
