"num_hecho","dia_ocu","mes_ocu","año_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","sexo_pil","edad_pil","g_edad_pil","estado_pil","tipo_vehi","color_vehi","modelo_vehi","causa_acc"
1455,14,"Mayo",9,"Jueves",16,"Retalhuleu","Urbano","Hombre","24","Menos de 15","Ebrio","Motocicleta","Anaranjado","Ignorado","Empotro"
1483,17,"Mayo",9,"Domingo",0,"Alta Verpaz","Rural","Hombre","24","Menos de 15","Ebrio","Motocicleta","Rojo","Ignorado","Empotro"
3042,31,"Octubre",9,"Sabado",0,"Guatemala","Urbano","Hombre","24","Menos de 15","Ebrio","Camión","Blanco","2006","Colisión"
1209,19,"Abril",9,"Domingo",14,"Quiche","Rural","Hombre","24","Menos de 15","Ebrio","Camión","Blanco","Ignorado","Volco"
745,7,"Marzo",9,"Sabado",20,"Guatemala","Urbano","Hombre","24","Menos de 15","Ebrio","Cabezal","Blanco","1991","Colisión"
2965,22,"Octubre",9,"Jueves",7,"Retalhuleu","Urbano","Hombre","24","Menos de 15","Normal","Automovil","Gris","1990","Colisión"
2666,15,"Septiembre",9,"Martes",14,"Suchitepequez","Urbano","Hombre","24","Menos de 15","Normal","Automovil","Blanco","1995","Colisión"
129,13,"Enero",9,"Martes",17,"El Progreso","Rural","Hombre","24","Menos de 15","Normal","Automovil","Blanco","1996","Colisión"
249,24,"Enero",9,"Sabado",6,"Guatemala","Urbano","Hombre","24","Menos de 15","Normal","Automovil","Blanco","2005","Colisión"
68,7,"Enero",9,"Miercoles",23,"Guatemala","Urbano","Hombre","24","Menos de 15","Normal","Automovil","Negro","Ignorado","Colisión"
120,12,"Enero",9,"Lunes",20,"Chimaltenango","Rural","Hombre","24","Menos de 15","Normal","Automovil","Celeste","Ignorado","Colisión"
292,28,"Enero",9,"Miercoles",2,"Guatemala","Urbano","Mujer","24","Menos de 15","Normal","Automovil","Beige","Ignorado","Colisión"
426,8,"Febrero",9,"Domingo",20,"Santa Rosa","Rural","Hombre","24","Menos de 15","Normal","Automovil","Negro","Ignorado","Colisión"
685,1,"Marzo",9,"Domingo",5,"Guatemala","Urbano","Hombre","24","Menos de 15","Normal","Automovil","Celeste","Ignorado","Colisión"
2065,26,"Julio",9,"Domingo",4,"Guatemala","Urbano","Hombre","24","Menos de 15","Normal","Automovil","Corinto","Ignorado","Colisión"
3306,8,"Diciembre",9,"Martes",7,"Guatemala","Urbano","Hombre","24","Menos de 15","Normal","Automovil","Blanco","Ignorado","Colisión"
3358,14,"Diciembre",9,"Lunes",17,"Guatemala","Urbano","Mujer","24","Menos de 15","Normal","Automovil","Gris","Ignorado","Colisión"
85,10,"Enero",9,"Sabado",2,"Guatemala","Urbano","Hombre","24","Menos de 15","Normal","Automovil","Blanco","1984","Empotro"
2909,17,"Octubre",9,"Sabado",4,"Guatemala","Urbano","Hombre","24","Menos de 15","Normal","Automovil","Negro","1989","Empotro"
466,13,"Febrero",9,"Viernes",2,"Guatemala","Urbano","Mujer","24","Menos de 15","Normal","Automovil","Blanco","Ignorado","Empotro"
599,22,"Febrero",9,"Domingo",18,"Escuintla","Rural","Hombre","24","Menos de 15","Normal","Automovil","Blanco","Ignorado","Volco"
1140,12,"Abril",9,"Domingo",14,"El Progreso","Rural","Hombre","24","Menos de 15","Normal","Automovil","Blanco","2002","Caida"
31,2,"Enero",9,"Viernes",21,"Guatemala","Urbano","Hombre","24","Menos de 15","Normal","Camioneta","Ignorado","1996","Colisión"
270,26,"Enero",9,"Lunes",22,"Guatemala","Urbano","Mujer","24","Menos de 15","Normal","Camioneta","Amarillo","2008","Colisión"
930,25,"Marzo",9,"Miercoles",10,"Escuintla","Urbano","Hombre","24","Menos de 15","Normal","Camioneta","Gris","Ignorado","Colisión"
739,6,"Marzo",9,"Viernes",1,"Guatemala","Urbano","Mujer","24","Menos de 15","Normal","Camioneta","Gris","Ignorado","Empotro"
496,14,"Febrero",9,"Sabado",18,"Zacapa","Rural","Hombre","24","Menos de 15","Normal","Pick up","Negro","1991","Colisión"
883,19,"Marzo",9,"Jueves",10,"Huehuetenango","Rural","Hombre","24","Menos de 15","Normal","Pick up","Negro","1994","Colisión"
2077,27,"Julio",9,"Lunes",14,"Alta Verpaz","Rural","Mujer","24","Menos de 15","Normal","Pick up","Gris","1995","Colisión"
787,9,"Marzo",9,"Lunes",11,"Guatemala","Urbano","Hombre","24","Menos de 15","Normal","Pick up","Corinto","2008","Colisión"
12,1,"Enero",9,"Jueves",23,"Suchitepequez","Urbano","Hombre","24","Menos de 15","Normal","Pick up","Blanco","Ignorado","Colisión"
349,1,"Febrero",9,"Domingo",0,"Huehuetenango","Urbano","Hombre","24","Menos de 15","Normal","Pick up","Rojo","Ignorado","Empotro"
377,4,"Febrero",9,"Miercoles",20,"Quiche","Rural","Hombre","24","Menos de 15","Normal","Pick up","Ignorado","Ignorado","Empotro"
1441,13,"Mayo",9,"Miercoles",0,"Guatemala","Urbano","Hombre","24","Menos de 15","Normal","Pick up","Negro","Ignorado","Empotro"
2455,21,"Agosto",9,"Viernes",17,"Quiche","Rural","Hombre","24","Menos de 15","Normal","Pick up","Gris","Ignorado","Empotro"
3296,6,"Diciembre",9,"Domingo",9,"Quiche","Rural","Hombre","24","Menos de 15","Normal","Pick up","Blanco","1984","Volco"
1367,6,"Mayo",9,"Miercoles",12,"Guatemala","Urbano","Hombre","24","Menos de 15","Normal","Motocicleta","Rojo","2006","Colisión"
3062,1,"Noviembre",9,"Domingo",13,"Huehuetenango","Rural","Hombre","24","Menos de 15","Normal","Motocicleta","Negro","2008","Colisión"
140,14,"Enero",9,"Miercoles",12,"Suchitepequez","Rural","Hombre","24","Menos de 15","Normal","Motocicleta","Rojo","2009","Colisión"
181,17,"Enero",9,"Sabado",21,"Escuintla","Rural","Hombre","24","Menos de 15","Normal","Motocicleta","Negro","Ignorado","Colisión"
1308,1,"Mayo",9,"Viernes",1,"Escuintla","Rural","Hombre","24","Menos de 15","Normal","Motocicleta","Rojo","Ignorado","Colisión"
2993,25,"Octubre",9,"Domingo",14,"San Marcos","Rural","Hombre","24","Menos de 15","Normal","Motocicleta","Gris","Ignorado","Colisión"
1491,18,"Mayo",9,"Lunes",8,"Jalapa","Rural","Hombre","24","Menos de 15","Normal","Motocicleta","Ignorado","Ignorado","Empotro"
1948,12,"Julio",9,"Domingo",0,"Guatemala","Rural","Hombre","24","Menos de 15","Normal","Motocicleta","Negro","Ignorado","Empotro"
2780,29,"Septiembre",9,"Martes",13,"San Marcos","Rural","Hombre","24","Menos de 15","Normal","Motocicleta","Negro","Ignorado","Empotro"
3330,11,"Diciembre",9,"Viernes",18,"Izabal","Rural","Hombre","24","Menos de 15","Normal","Motocicleta","Negro","Ignorado","Empotro"
1285,27,"Abril",9,"Lunes",17,"Escuintla","Rural","Hombre","24","Menos de 15","Normal","Camión","Blanco","2008","Volco"
341,1,"Febrero",9,"Domingo",15,"Suchitepequez","Rural","Hombre","24","Menos de 15","Normal","Camión","Blanco","2008","Caida"
1235,22,"Abril",9,"Miercoles",23,"Escuintla","Rural","Hombre","24","Menos de 15","Normal","Cabezal","Ignorado","Ignorado","Colisión"
3217,25,"Noviembre",9,"Miercoles",20,"Guatemala","Rural","Hombre","24","Menos de 15","Normal","Bus extraurbano","Verde","1988","Colisión"
2699,19,"Septiembre",9,"Sabado",10,"San Marcos","Urbano","Hombre","24","Menos de 15","Normal","Microbus","Rojo","2005","Colisión"
681,1,"Marzo",9,"Domingo",15,"Sacatepequez","Rural","Hombre","24","Menos de 15","Normal","Microbus","Verde","2008","Colisión"
642,27,"Febrero",9,"Viernes",0,"Guatemala","Urbano","Hombre","24","Menos de 15","Normal","Taxi","Blanco","2001","Colisión"
2334,8,"Agosto",9,"Sabado",23,"Guatemala","Urbano","Hombre","24","Menos de 15","Normal","Panel","Blanco","1992","Colisión"
867,17,"Marzo",9,"Martes",20,"Peten","Urbano","Hombre","24","Menos de 15","Normal","Mototaxi","Rojo","Ignorado","Colisión"
1499,18,"Mayo",9,"Lunes",20,"Quetzaltenango","Urbano","Hombre","24","Menos de 15","Normal","Mototaxi","Rojo","Ignorado","Colisión"
2119,1,"Agosto",9,"Sabado",7,"Guatemala","Rural","Hombre","25","Menos de 15","Ignorado","Automovil","Verde","1986","Colisión"
2189,1,"Agosto",9,"Sabado",7,"Guatemala","Rural","Hombre","25","Menos de 15","Ignorado","Automovil","Verde","1986","Colisión"
2259,1,"Agosto",9,"Sabado",7,"Guatemala","Rural","Hombre","25","Menos de 15","Ignorado","Automovil","Verde","1986","Colisión"
3053,1,"Noviembre",9,"Domingo",1,"Guatemala","Urbano","Hombre","25","Menos de 15","Ignorado","Automovil","Blanco","1991","Colisión"
2180,6,"Agosto",9,"Jueves",9,"Guatemala","Urbano","Hombre","25","Menos de 15","Ignorado","Automovil","Negro","1997","Colisión"
2250,6,"Agosto",9,"Jueves",9,"Guatemala","Urbano","Hombre","25","Menos de 15","Ignorado","Automovil","Negro","1997","Colisión"
2320,6,"Agosto",9,"Jueves",9,"Guatemala","Urbano","Hombre","25","Menos de 15","Ignorado","Automovil","Negro","1997","Colisión"
615,23,"Febrero",9,"Lunes",14,"Chimaltenango","Rural","Mujer","25","Menos de 15","Ignorado","Automovil","Rojo","2003","Colisión"
848,15,"Marzo",9,"Domingo",20,"Escuintla","Rural","Hombre","25","Menos de 15","Ignorado","Automovil","Blanco","Ignorado","Colisión"
2833,7,"Octubre",9,"Miercoles",10,"Chiquimula","Rural","Hombre","25","Menos de 15","Ignorado","Automovil","Corinto","Ignorado","Colisión"
3524,31,"Diciembre",9,"Jueves",20,"Jutiapa","Rural","Hombre","25","Menos de 15","Ignorado","Automovil","Celeste","Ignorado","Colisión"
3023,29,"Octubre",9,"Jueves",20,"Quetzaltenango","Urbano","Hombre","25","Menos de 15","Ignorado","Automovil","Corinto","1992","Empotro"
327,1,"Febrero",9,"Domingo",6,"Guatemala","Urbano","Hombre","25","Menos de 15","Ignorado","Automovil","Gris","Ignorado","Empotro"
910,22,"Marzo",9,"Domingo",14,"Guatemala","Urbano","Hombre","25","Menos de 15","Ignorado","Automovil","Gris","Ignorado","Empotro"
2740,26,"Septiembre",9,"Sabado",0,"Guatemala","Urbano","Hombre","25","Menos de 15","Ignorado","Automovil","Ignorado","Ignorado","Empotro"
1670,11,"Junio",9,"Jueves",5,"Escuintla","Rural","Hombre","25","Menos de 15","Ignorado","Automovil","Verde","Ignorado","Volco"
3123,8,"Noviembre",9,"Domingo",15,"Sacatepequez","Rural","Hombre","25","Menos de 15","Ignorado","Automovil","Gris","Ignorado","Volco"
3227,26,"Noviembre",9,"Jueves",7,"Suchitepequez","Rural","Hombre","25","Menos de 15","Ignorado","Pick up","Corinto","2002","Colisión"
802,11,"Marzo",9,"Miercoles",13,"Guatemala","Urbano","Hombre","25","Menos de 15","Ignorado","Pick up","Celeste","2004","Colisión"
2473,23,"Agosto",9,"Domingo",20,"Guatemala","Urbano","Hombre","25","Menos de 15","Ignorado","Pick up","Corinto","Ignorado","Colisión"
2549,31,"Agosto",9,"Lunes",13,"Guatemala","Urbano","Hombre","25","Menos de 15","Ignorado","Pick up","Ignorado","Ignorado","Empotro"
3176,20,"Noviembre",9,"Viernes",22,"Santa Rosa","Rural","Hombre","25","Menos de 15","Ignorado","Pick up","Rojo","Ignorado","Volco"
3396,19,"Diciembre",9,"Sabado",17,"Huehuetenango","Rural","Hombre","25","Menos de 15","Ignorado","Pick up","Blanco","Ignorado","Volco"
512,15,"Febrero",9,"Domingo",18,"El Progreso","Urbano","Hombre","25","Menos de 15","Ignorado","Pick up","Verde","1997","Caida"
