"num_hecho","dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","muni_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","g_edad","edad_m1","condicion_pil","tipo_vehi","marca_vehi","color_vehi","modelo_vehi","causa_acc"
4772,17,"Octubre","Lunes",8,"Guatemala",8,"Urbano","11","Mujer","31","30-34","Mayor","Lesionado","Bus urbano","Ignorado","Amarillo","Ignorado","Volco"
4773,17,"Octubre","Lunes",8,"Guatemala",8,"Urbano","11","Mujer","33","30-34","Mayor","Lesionado","Bus urbano","Ignorado","Amarillo","Ignorado","Volco"
4776,17,"Octubre","Lunes",8,"Guatemala",8,"Urbano","11","Hombre","32","30-34","Mayor","Lesionado","Bus urbano","Ignorado","Amarillo","Ignorado","Volco"
4779,17,"Octubre","Lunes",8,"Guatemala",8,"Urbano","11","Mujer","31","30-34","Mayor","Lesionado","Bus urbano","Ignorado","Amarillo","Ignorado","Volco"
4782,17,"Octubre","Lunes",8,"Guatemala",8,"Urbano","11","Hombre","32","30-34","Mayor","Lesionado","Bus urbano","Ignorado","Amarillo","Ignorado","Volco"
4795,17,"Octubre","Lunes",8,"Guatemala",8,"Urbano","11","Mujer","30","30-34","Mayor","Lesionado","Bus urbano","Ignorado","Amarillo","Ignorado","Volco"
4798,18,"Octubre","Martes",7,"Escuintla",2,"Rural","Ignorado","Hombre","33","30-34","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Empotro"
4805,19,"Octubre","Miércoles",12,"Guatemala",14,"Rural","Ignorado","Hombre","31","30-34","Mayor","Lesionado","Pick up","Ignorado","Blanco","2008","Colisión"
4889,24,"Octubre","Lunes",7,"Chimaltenango",1,"Rural","Ignorado","Hombre","31","30-34","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
4895,24,"Octubre","Lunes",7,"Chimaltenango",1,"Rural","Ignorado","Mujer","32","30-34","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
4901,24,"Octubre","Lunes",7,"Chimaltenango",1,"Rural","Ignorado","Mujer","30","30-34","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
4947,27,"Octubre","Jueves",18,"San Marcos",25,"Rural","Ignorado","Mujer","30","30-34","Mayor","Lesionado","Microbus","Ignorado","Blanco","Ignorado","Embarranco"
4952,27,"Octubre","Jueves",18,"Petén",4,"Rural","Ignorado","Hombre","33","30-34","Mayor","Fallecido","Pick up","Ignorado","Ignorado","Ignorado","Empotro"
5013,1,"Noviembre","Martes",22,"Santa Rosa",1,"Rural","Ignorado","Hombre","32","30-34","Mayor","Lesionado","Motocicleta","Ignorado","Amarillo","Ignorado","Colisión"
5194,12,"Noviembre","Sábado",23,"Guatemala",1,"Urbano","8","Mujer","30","30-34","Mayor","Lesionado","Automovil","Ignorado","Blanco","Ignorado","Colisión"
5266,14,"Noviembre","Lunes",8,"Sacatepéquez",6,"Rural","Ignorado","Mujer","31","30-34","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
5268,14,"Noviembre","Lunes",8,"Sacatepéquez",6,"Rural","Ignorado","Hombre","31","30-34","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
5272,14,"Noviembre","Lunes",8,"Sacatepéquez",6,"Rural","Ignorado","Hombre","33","30-34","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
5282,15,"Noviembre","Martes",17,"Escuintla",1,"Rural","Ignorado","Mujer","30","30-34","Mayor","Fallecido","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
5308,15,"Noviembre","Martes",17,"Escuintla",1,"Rural","Ignorado","Mujer","30","30-34","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
5316,15,"Noviembre","Martes",17,"Escuintla",1,"Rural","Ignorado","Hombre","31","30-34","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
5364,18,"Noviembre","Viernes",19,"Guatemala",1,"Urbano","7","Hombre","30","30-34","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","Ignorado","Colisión"
5374,18,"Noviembre","Viernes",18,"Escuintla",11,"Rural","Ignorado","Hombre","30","30-34","Mayor","Lesionado","Motocicleta","Ignorado","Rojo","2007","Empotro"
5388,19,"Noviembre","Sábado",7,"San Marcos",4,"Rural","Ignorado","Mujer","30","30-34","Mayor","Lesionado","Bus extraurbano","Ignorado","Amarillo","Ignorado","Colisión"
5389,19,"Noviembre","Sábado",7,"San Marcos",4,"Rural","Ignorado","Hombre","33","30-34","Mayor","Lesionado","Bus extraurbano","Ignorado","Amarillo","Ignorado","Colisión"
5445,20,"Noviembre","Domingo",16,"Chimaltenango",1,"Rural","Ignorado","Mujer","30","30-34","Mayor","Lesionado","Camión","Ignorado","Rojo","Ignorado","Volco"
5488,25,"Noviembre","Viernes",15,"Totonicapán",2,"Urbano","Ignorado","Hombre","30","30-34","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
5530,26,"Noviembre","Sábado",10,"Escuintla",2,"Urbano","Ignorado","Hombre","33","30-34","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Empotro"
5531,26,"Noviembre","Sábado",10,"Escuintla",2,"Urbano","Ignorado","Hombre","30","30-34","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Empotro"
5537,26,"Noviembre","Sábado",0,"Petén",3,"Urbano","Ignorado","Hombre","33","30-34","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
5541,26,"Noviembre","Sábado",0,"Sacatepéquez",1,"Urbano","2","Mujer","30","30-34","Mayor","Lesionado","Bus urbano","Ignorado","Ignorado","Ignorado","Volco"
5665,5,"12","Lunes",19,"Jalapa",7,"Rural","Ignorado","Hombre","32","30-34","Mayor","Lesionado","Mototaxi","Ignorado","Ignorado","Ignorado","Empotro"
5684,6,"12","Martes",19,"El Progreso",4,"Rural","Ignorado","Mujer","33","30-34","Mayor","Lesionado","Pick up","Ignorado","Blanco","2006","Colisión"
5777,14,"12","Miércoles",19,"Guatemala",1,"Urbano","9","Mujer","34","30-34","Mayor","Lesionado","Motocicleta","Ignorado","Negro","Ignorado","Colisión"
5862,20,"12","Martes",21,"Guatemala",1,"Urbano","6","Hombre","33","30-34","Mayor","Lesionado","Motocicleta","Ignorado","Rojo","Ignorado","Empotro"
5994,27,"12","Martes",18,"Jutiapa",1,"Rural","Ignorado","Hombre","33","30-34","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
6017,29,"12","Jueves",19,"Suchitepéquez",1,"Rural","Ignorado","Hombre","31","30-34","Mayor","Lesionado","Motocicleta","Ignorado","Amarillo","Ignorado","Colisión"
16,1,"Enero","Sábado",0,"Guatemala",14,"Rural","Ignorado","Mujer","38","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Empotro"
249,15,"Enero","Sábado",19,"Escuintla",1,"Rural","Ignorado","Mujer","38","35-39","Mayor","Fallecido","Ignorado","Ignorado","Ignorado","Ignorado","Empotro"
427,24,"Enero","Lunes",16,"Zacapa",4,"Rural","Ignorado","Hombre","36","35-39","Mayor","Lesionado","Mototaxi","Ignorado","Ignorado","Ignorado","Volco"
500,30,"Enero","Domingo",13,"Huehutenango",31,"Rural","Ignorado","Mujer","36","35-39","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Volco"
585,5,"Febrero","Sábado",15,"Chiquimula",9,"Rural","Ignorado","Hombre","35","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Embarranco"
619,6,"Febrero","Domingo",1,"Guatemala",15,"Urbano","Ignorado","Mujer","35","35-39","Mayor","Lesionado","Camioneta","Ignorado","Ignorado","Ignorado","Colisión"
634,8,"Febrero","Martes",19,"Izabal",1,"Rural","Ignorado","Mujer","36","35-39","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Embarranco"
635,8,"Febrero","Martes",19,"Izabal",1,"Rural","Ignorado","Mujer","39","35-39","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Embarranco"
730,15,"Febrero","Martes",16,"San Marcos",20,"Rural","Ignorado","Hombre","39","35-39","Mayor","Lesionado","Ignorado","Ignorado","Ignorado","Ignorado","Embarranco"
765,18,"Febrero","Viernes",23,"Chiquimula",1,"Rural","Ignorado","Hombre","38","35-39","Mayor","Fallecido","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
946,1,"Marzo","Martes",8,"Suchitepéquez",15,"Rural","Ignorado","Hombre","36","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Rojo","1990","Colisión"
947,1,"Marzo","Martes",8,"Suchitepéquez",15,"Rural","Ignorado","Mujer","36","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Rojo","1990","Colisión"
1009,5,"Marzo","Sábado",13,"Guatemala",1,"Urbano","16","Mujer","36","35-39","Mayor","Lesionado","Pick up","Ignorado","Blanco","Ignorado","Volco"
1046,6,"Marzo","Domingo",23,"Petén",3,"Urbano","Ignorado","Hombre","35","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Embarranco"
1327,20,"Marzo","Domingo",12,"Quetzaltenango",19,"Rural","Ignorado","Hombre","38","35-39","Mayor","Lesionado","Panel","Ignorado","Blanco","Ignorado","Colisión"
1400,27,"Marzo","Domingo",19,"Suchitepéquez",1,"Rural","Ignorado","Hombre","38","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Rojo","Ignorado","Volco"
1416,29,"Marzo","Martes",7,"Guatemala",14,"Rural","Ignorado","Hombre","35","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Azul","Ignorado","Colisión"
1423,29,"Marzo","Martes",7,"Petén",1,"Rural","Ignorado","Hombre","39","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Negro","2007","Colisión"
1485,1,"Abril","Viernes",22,"Guatemala",1,"Urbano","12","Hombre","36","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Azul","Ignorado","Colisión"
1505,3,"Abril","Domingo",9,"Petén",10,"Rural","Ignorado","Hombre","38","35-39","Mayor","Lesionado","Pick up","Ignorado","Blanco","Ignorado","Volco"
1725,17,"Abril","Domingo",15,"Guatemala",1,"Urbano","11","Hombre","36","35-39","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","1996","Colisión"
1729,17,"Abril","Domingo",15,"Guatemala",1,"Urbano","11","Mujer","35","35-39","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","1996","Colisión"
1733,17,"Abril","Domingo",13,"Jalapa",2,"Rural","Ignorado","Mujer","38","35-39","Mayor","Lesionado","Microbus","Ignorado","Ignorado","Ignorado","Empotro"
1734,17,"Abril","Domingo",13,"Jalapa",2,"Rural","Ignorado","Mujer","38","35-39","Mayor","Lesionado","Microbus","Ignorado","Ignorado","Ignorado","Empotro"
1739,17,"Abril","Domingo",7,"Escuintla",13,"Rural","Ignorado","Hombre","37","35-39","Mayor","Fallecido","Motocicleta","Ignorado","Rojo","Ignorado","Empotro"
1759,18,"Abril","Lunes",18,"Huehutenango",1,"Rural","Ignorado","Hombre","37","35-39","Mayor","Fallecido","Motocicleta","Ignorado","Ignorado","Ignorado","Volco"
2286,18,"Mayo","Miércoles",18,"Santa Rosa",9,"Rural","Ignorado","Mujer","37","35-39","Mayor","Lesionado","Automovil","Ignorado","Verde","Ignorado","Colisión"
2327,20,"Mayo","Viernes",21,"Izabal",1,"Rural","Ignorado","Mujer","36","35-39","Mayor","Lesionado","Pick up","Ignorado","Gris","Ignorado","Volco"
2332,21,"Mayo","Sábado",6,"Guatemala",1,"Urbano","1","Hombre","38","35-39","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","Ignorado","Colisión"
2337,21,"Mayo","Sábado",6,"Guatemala",1,"Urbano","1","Mujer","39","35-39","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","Ignorado","Colisión"
2404,24,"Mayo","Martes",21,"Guatemala",2,"Urbano","10","Mujer","35","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Negro","Ignorado","Colisión"
2420,25,"Mayo","Miércoles",0,"San Marcos",10,"Rural","Ignorado","Mujer","38","35-39","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Colisión"
2421,25,"Mayo","Miércoles",0,"San Marcos",10,"Rural","Ignorado","Mujer","36","35-39","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Colisión"
2454,28,"Mayo","Sábado",5,"Guatemala",1,"Urbano","15","Mujer","39","35-39","Mayor","Lesionado","Bus urbano","Ignorado","Blanco","1999","Empotro"
2555,30,"Mayo","Lunes",5,"Chimaltenango",4,"Rural","Ignorado","Hombre","35","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
2556,30,"Mayo","Lunes",5,"Chimaltenango",4,"Rural","Ignorado","Mujer","35","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
2559,30,"Mayo","Lunes",5,"Chimaltenango",4,"Rural","Ignorado","Hombre","36","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
2560,30,"Mayo","Lunes",5,"Chimaltenango",4,"Rural","Ignorado","Hombre","35","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
2566,30,"Mayo","Lunes",5,"Chimaltenango",4,"Rural","Ignorado","Mujer","36","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
2603,1,"Junio","Miércoles",0,"San Marcos",5,"Rural","Ignorado","Hombre","35","35-39","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Embarranco"
2645,4,"Junio","Sábado",17,"Petén",8,"Rural","Ignorado","Hombre","36","35-39","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Volco"
2646,4,"Junio","Sábado",12,"Sacatepéquez",4,"Rural","Ignorado","Mujer","35","35-39","Mayor","Lesionado","Microbus","Ignorado","Verde","Ignorado","Colisión"
2782,13,"Junio","Lunes",14,"Chimaltenango",1,"Rural","Ignorado","Mujer","35","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
2786,13,"Junio","Lunes",14,"Chimaltenango",1,"Rural","Ignorado","Mujer","39","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
2789,13,"Junio","Lunes",14,"Chimaltenango",1,"Rural","Ignorado","Mujer","36","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
2795,13,"Junio","Lunes",14,"Chimaltenango",1,"Rural","Ignorado","Mujer","35","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
2871,17,"Junio","Viernes",15,"Retalhuleu",3,"Rural","Ignorado","Mujer","35","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Embarranco"
2888,18,"Junio","Sábado",8,"San Marcos",1,"Urbano","4","Mujer","38","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
2921,20,"Junio","Lunes",6,"Escuintla",1,"Rural","Ignorado","Hombre","35","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Azul","2010","Colisión"
2923,20,"Junio","Lunes",19,"El Progreso",3,"Rural","Ignorado","Hombre","35","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Rojo","Ignorado","Colisión"
3043,30,"Junio","Jueves",15,"Quiché",11,"Rural","Ignorado","Mujer","39","35-39","Mayor","Fallecido","Bus extraurbano","Ignorado","Verde","Ignorado","Volco"
3213,11,"Julio","Lunes",1,"Escuintla",1,"Rural","Ignorado","Hombre","37","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Azul","2008","Colisión"
3278,19,"Julio","Martes",22,"Guatemala",1,"Urbano","3","Hombre","35","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","2001","Colisión"
3305,19,"Julio","Martes",11,"El Progreso",2,"Urbano","Ignorado","Hombre","39","35-39","Mayor","Lesionado","Panel","Ignorado","Ignorado","Ignorado","Colisión"
3307,19,"Julio","Martes",11,"El Progreso",2,"Urbano","Ignorado","Hombre","39","35-39","Mayor","Lesionado","Camión","Ignorado","Blanco","Ignorado","Colisión"
3317,21,"Julio","Jueves",15,"Sololá",13,"Rural","Ignorado","Mujer","39","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Verde","Ignorado","Embarranco"
3334,21,"Julio","Jueves",15,"Sololá",13,"Rural","Ignorado","Mujer","38","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Verde","Ignorado","Embarranco"
3468,27,"Julio","Miércoles",13,"Retalhuleu",1,"Urbano","1","Hombre","36","35-39","Mayor","Lesionado","Mototaxi","Ignorado","Ignorado","Ignorado","Colisión"
3813,20,"Agosto","Sábado",14,"Quetzaltenango",1,"Rural","Ignorado","Mujer","36","35-39","Mayor","Lesionado","Pick up","Ignorado","Azul","Ignorado","Volco"
3828,21,"Agosto","Domingo",13,"Quetzaltenango",1,"Rural","Ignorado","Hombre","39","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
3851,22,"Agosto","Lunes",7,"Guatemala",1,"Urbano","1","Mujer","39","35-39","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","Ignorado","Colisión"
3881,25,"Agosto","Jueves",10,"Alta Verapaz",3,"Rural","Ignorado","Hombre","36","35-39","Mayor","Fallecido","Cabezal","Ignorado","Amarillo","Ignorado","Volco"
3888,26,"Agosto","Viernes",18,"Petén",1,"Rural","Ignorado","Hombre","37","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Empotro"
3929,29,"Agosto","Lunes",10,"Guatemala",15,"Rural","Ignorado","Mujer","39","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Verde","1991","Colisión"
3961,31,"Agosto","Miércoles",7,"Escuintla",11,"Rural","Ignorado","Hombre","37","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Verde","Ignorado","Empotro"
3963,31,"Agosto","Miércoles",7,"Escuintla",11,"Rural","Ignorado","Mujer","37","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Verde","Ignorado","Empotro"
3974,1,"Septiembre","Jueves",19,"Jalapa",6,"Urbano","Ignorado","Mujer","36","35-39","Mayor","Lesionado","Mototaxi","Ignorado","Ignorado","Ignorado","Colisión"
4013,3,"Septiembre","Sábado",4,"Quiché",11,"Rural","Ignorado","Hombre","39","35-39","Mayor","Lesionado","Camión","Ignorado","Ignorado","Ignorado","Empotro"
4055,6,"Septiembre","Martes",18,"Escuintla",1,"Rural","Ignorado","Hombre","37","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Negro","2011","Colisión"
4118,9,"Septiembre","Viernes",14,"Chimaltenango",1,"Rural","Ignorado","Hombre","38","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
4163,11,"Septiembre","Domingo",11,"Alta Verapaz",13,"Rural","Ignorado","Mujer","36","35-39","Mayor","Fallecido","Camión","Ignorado","Celeste","Ignorado","Empotro"
4173,11,"Septiembre","Domingo",11,"Alta Verapaz",13,"Rural","Ignorado","Mujer","35","35-39","Mayor","Lesionado","Camión","Ignorado","Celeste","Ignorado","Empotro"
4193,11,"Septiembre","Domingo",11,"Alta Verapaz",13,"Rural","Ignorado","Hombre","38","35-39","Mayor","Lesionado","Camión","Ignorado","Celeste","Ignorado","Empotro"
4212,11,"Septiembre","Domingo",7,"Quiché",1,"Rural","Ignorado","Mujer","35","35-39","Mayor","Lesionado","Pick up","Ignorado","Ignorado","Ignorado","Embarranco"
4233,12,"Septiembre","Lunes",13,"San Marcos",3,"Rural","Ignorado","Mujer","39","35-39","Mayor","Lesionado","Camión","Ignorado","Rojo","Ignorado","Empotro"
4254,13,"Septiembre","Martes",17,"San Marcos",11,"Urbano","1","Mujer","35","35-39","Mayor","Lesionado","Ignorado","Ignorado","Ignorado","Ignorado","Empotro"
4449,24,"Septiembre","Sábado",18,"Petén",1,"Rural","Ignorado","Hombre","36","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Rojo","Ignorado","Colisión"
4509,30,"Septiembre","Viernes",23,"Guatemala",1,"Urbano","1","Mujer","36","35-39","Mayor","Lesionado","Camioneta","Ignorado","Azul","2003","Colisión"
4539,2,"Octubre","Domingo",14,"Santa Rosa",2,"Rural","Ignorado","Mujer","37","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
4542,2,"Octubre","Domingo",14,"Santa Rosa",2,"Rural","Ignorado","Hombre","39","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
4543,2,"Octubre","Domingo",14,"Santa Rosa",2,"Rural","Ignorado","Hombre","38","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
4583,2,"Octubre","Domingo",16,"Baja Verapaz",7,"Rural","Ignorado","Hombre","36","35-39","Mayor","Lesionado","Pick up","Ignorado","Gris","1990","Volco"
4590,3,"Octubre","Lunes",9,"Zacapa",1,"Rural","Ignorado","Mujer","38","35-39","Mayor","Lesionado","Automovil","Ignorado","Ignorado","Ignorado","Volco"
4602,4,"Octubre","Martes",22,"Guatemala",1,"Urbano","7","Hombre","38","35-39","Mayor","Lesionado","Automovil","Ignorado","Azul","Ignorado","Colisión"
4658,8,"Octubre","Sábado",11,"Zacapa",1,"Rural","Ignorado","Hombre","37","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
4660,8,"Octubre","Sábado",15,"Sacatepéquez",4,"Rural","Ignorado","Hombre","35","35-39","Mayor","Lesionado","Automovil","Ignorado","Ignorado","Ignorado","Colisión"
4686,12,"Octubre","Miércoles",18,"Chiquimula",1,"Rural","Ignorado","Hombre","35","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
4762,17,"Octubre","Lunes",8,"Guatemala",8,"Urbano","11","Hombre","38","35-39","Mayor","Lesionado","Bus urbano","Ignorado","Amarillo","Ignorado","Volco"
4766,17,"Octubre","Lunes",8,"Guatemala",8,"Urbano","11","Mujer","36","35-39","Mayor","Lesionado","Bus urbano","Ignorado","Amarillo","Ignorado","Volco"
4771,17,"Octubre","Lunes",8,"Guatemala",8,"Urbano","11","Mujer","36","35-39","Mayor","Lesionado","Bus urbano","Ignorado","Amarillo","Ignorado","Volco"
4781,17,"Octubre","Lunes",8,"Guatemala",8,"Urbano","11","Mujer","36","35-39","Mayor","Lesionado","Bus urbano","Ignorado","Amarillo","Ignorado","Volco"
4806,19,"Octubre","Miércoles",21,"Guatemala",15,"Rural","Ignorado","Hombre","38","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Ignorado","Ignorado","Colisión"
4896,24,"Octubre","Lunes",7,"Chimaltenango",1,"Rural","Ignorado","Hombre","39","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
4899,24,"Octubre","Lunes",7,"Chimaltenango",1,"Rural","Ignorado","Mujer","35","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
4904,24,"Octubre","Lunes",7,"Chimaltenango",1,"Rural","Ignorado","Mujer","37","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
4940,27,"Octubre","Jueves",18,"San Marcos",25,"Rural","Ignorado","Mujer","39","35-39","Mayor","Fallecido","Microbus","Ignorado","Blanco","Ignorado","Embarranco"
4945,27,"Octubre","Jueves",18,"San Marcos",25,"Rural","Ignorado","Mujer","38","35-39","Mayor","Lesionado","Microbus","Ignorado","Blanco","Ignorado","Embarranco"
4953,27,"Octubre","Jueves",18,"Petén",4,"Rural","Ignorado","Hombre","39","35-39","Mayor","Fallecido","Pick up","Ignorado","Ignorado","Ignorado","Empotro"
5192,12,"Noviembre","Sábado",23,"Guatemala",1,"Urbano","8","Hombre","35","35-39","Mayor","Lesionado","Automovil","Ignorado","Blanco","Ignorado","Colisión"
5253,14,"Noviembre","Lunes",5,"Sololá",1,"Rural","Ignorado","Hombre","37","35-39","Mayor","Fallecido","Camión","Ignorado","Ignorado","Ignorado","Colisión"
5267,14,"Noviembre","Lunes",8,"Sacatepéquez",6,"Rural","Ignorado","Hombre","35","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
5270,14,"Noviembre","Lunes",8,"Sacatepéquez",6,"Rural","Ignorado","Hombre","39","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Volco"
5279,15,"Noviembre","Martes",17,"Escuintla",1,"Rural","Ignorado","Hombre","35","35-39","Mayor","Fallecido","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
5281,15,"Noviembre","Martes",17,"Escuintla",1,"Rural","Ignorado","Mujer","35","35-39","Mayor","Fallecido","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
5284,15,"Noviembre","Martes",17,"Escuintla",1,"Rural","Ignorado","Mujer","38","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
5287,15,"Noviembre","Martes",17,"Escuintla",1,"Rural","Ignorado","Mujer","36","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
5295,15,"Noviembre","Martes",17,"Escuintla",1,"Rural","Ignorado","Mujer","35","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
5296,15,"Noviembre","Martes",17,"Escuintla",1,"Rural","Ignorado","Hombre","37","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
5297,15,"Noviembre","Martes",17,"Escuintla",1,"Rural","Ignorado","Mujer","39","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
5301,15,"Noviembre","Martes",17,"Escuintla",1,"Rural","Ignorado","Hombre","39","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Ignorado","Ignorado","Colisión"
5332,17,"Noviembre","Jueves",15,"Guatemala",15,"Urbano","3","Hombre","35","35-39","Mayor","Lesionado","Motocicleta","Ignorado","Rojo","Ignorado","Colisión"
5347,18,"Noviembre","Viernes",19,"Guatemala",1,"Urbano","7","Mujer","36","35-39","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","Ignorado","Colisión"
5348,18,"Noviembre","Viernes",19,"Guatemala",1,"Urbano","7","Mujer","39","35-39","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","Ignorado","Colisión"
5353,18,"Noviembre","Viernes",19,"Guatemala",1,"Urbano","7","Mujer","37","35-39","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","Ignorado","Colisión"
5354,18,"Noviembre","Viernes",19,"Guatemala",1,"Urbano","7","Hombre","35","35-39","Mayor","Lesionado","Bus urbano","Ignorado","Rojo","Ignorado","Colisión"
5391,19,"Noviembre","Sábado",7,"San Marcos",4,"Rural","Ignorado","Mujer","38","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Amarillo","Ignorado","Colisión"
5392,19,"Noviembre","Sábado",7,"San Marcos",4,"Rural","Ignorado","Hombre","38","35-39","Mayor","Lesionado","Bus extraurbano","Ignorado","Amarillo","Ignorado","Colisión"
